id_municipio,municipio,uf,regiao,grupo,ano_implementacao,coorte,ano,populacao,tratado,pos_tratamento,tratamento_ativo,feminicidios,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,homicidios_gerais,homicidios_masc,taxa_feminicidios,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro,taxa_homicidios_gerais,taxa_homicidios_masc
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2013,84437,0,0,0,0,12,7,6,5,6,24,24,0.0,14.2118,8.2902,7.1059,5.9216,7.1059,28.4236,28.4236
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2014,85486,0,0,0,1,11,6,5,4,6,25,24,1.1698,12.8676,7.0187,5.8489,4.6791,7.0187,29.2446,28.0748
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2015,86499,0,0,0,4,33,29,9,11,14,29,25,4.6243,38.1507,33.5264,10.4047,12.7169,16.1852,33.5264,28.9021
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2016,87491,0,0,0,3,50,43,10,26,28,17,14,3.4289,57.1487,49.1479,11.4297,29.7173,32.0033,19.4306,16.0016
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2017,88465,0,0,0,2,143,121,18,63,31,16,14,2.2608,161.6458,136.7773,20.347,71.2146,35.0421,18.0862,15.8255
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2018,89942,0,0,0,0,129,92,9,29,17,10,10,0.0,143.4258,102.2881,10.0064,32.243,18.9011,11.1183,11.1183
4108403,Francisco Beltrão,PR,Sul,comercial,,0,2019,91093,0,0,0,3,167,144,19,50,28,14,11,3.2933,183.3291,158.0802,20.8578,54.889,30.7378,15.3689,12.0756
4111803,Jacarezinho,PR,Sul,comercial,,0,2009,40582,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,24.6415,24.6415
4111803,Jacarezinho,PR,Sul,comercial,,0,2010,39832,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,10.0422,10.0422
4111803,Jacarezinho,PR,Sul,comercial,,0,2011,39083,0,0,0,1,3,2,1,2,1,12,11,2.5587,7.676,5.1173,2.5587,5.1173,2.5587,30.7039,28.1452
4111803,Jacarezinho,PR,Sul,comercial,,0,2012,39045,0,0,0,0,5,4,1,1,3,4,4,0.0,12.8057,10.2446,2.5611,2.5611,7.6834,10.2446,10.2446
4111803,Jacarezinho,PR,Sul,comercial,,0,2013,40221,0,0,0,2,49,46,6,5,13,9,7,4.9725,121.8269,114.3681,14.9176,12.4313,32.3214,22.3764,17.4038
4111803,Jacarezinho,PR,Sul,comercial,,0,2014,40232,0,0,0,1,42,40,3,9,14,7,6,2.4856,104.3945,99.4233,7.4568,22.3703,34.7982,17.3991,14.9135
4111803,Jacarezinho,PR,Sul,comercial,,0,2015,40243,0,0,0,0,34,30,5,9,14,8,8,0.0,84.4867,74.5471,12.4245,22.3641,34.7887,19.8792,19.8792
4111803,Jacarezinho,PR,Sul,comercial,,0,2016,40253,0,0,0,1,16,11,4,6,3,5,4,2.4843,39.7486,27.3272,9.9371,14.9057,7.4529,12.4214,9.9371
4111803,Jacarezinho,PR,Sul,comercial,,0,2017,40263,0,0,0,1,41,33,5,7,16,10,9,2.4837,101.8305,81.9611,12.4183,17.3857,39.7387,24.8367,22.353
4111803,Jacarezinho,PR,Sul,comercial,,0,2018,39435,0,0,0,0,48,47,2,10,11,10,10,0.0,121.7193,119.1835,5.0716,25.3582,27.894,25.3582,25.3582
4111803,Jacarezinho,PR,Sul,comercial,,0,2019,39378,0,0,0,0,23,18,7,9,7,8,8,0.0,58.4082,45.7108,17.7764,22.8554,17.7764,20.3159,20.3159
4113700,Londrina,PR,Sul,comercial,,0,2009,510707,0,0,0,12,0,0,0,0,0,156,144,2.3497,0.0,0.0,0.0,0.0,0.0,30.5459,28.1962
4113700,Londrina,PR,Sul,comercial,,0,2010,510993,0,0,0,7,1,0,1,0,0,143,136,1.3699,0.1957,0.0,0.1957,0.0,0.0,27.9847,26.6148
4113700,Londrina,PR,Sul,comercial,,0,2011,511279,0,0,0,12,209,145,39,140,129,139,127,2.3471,40.8779,28.3602,7.6279,27.3823,25.2308,27.1867,24.8397
4113700,Londrina,PR,Sul,comercial,,0,2012,515707,0,0,0,15,647,423,73,316,281,176,161,2.9086,125.4588,82.0233,14.1553,61.2751,54.4883,34.1279,31.2193
4113700,Londrina,PR,Sul,comercial,,0,2013,537566,0,0,0,16,690,517,72,375,267,117,101,2.9764,128.3563,96.1742,13.3937,69.7589,49.6683,21.7648,18.7884
4113700,Londrina,PR,Sul,comercial,,0,2014,543003,0,0,0,11,738,504,91,439,279,140,129,2.0258,135.9109,92.8172,16.7587,80.8467,51.3809,25.7825,23.7568
4113700,Londrina,PR,Sul,comercial,,0,2015,548249,0,0,0,15,661,462,59,450,295,115,100,2.736,120.5657,84.2683,10.7615,82.0795,53.8077,20.9759,18.2399
4113700,Londrina,PR,Sul,comercial,,0,2016,553393,0,0,0,13,894,597,108,447,355,134,121,2.3491,161.5488,107.8799,19.516,80.7744,64.1497,24.2143,21.8651
4113700,Londrina,PR,Sul,comercial,,0,2017,558439,0,0,0,15,913,453,148,76,249,132,116,2.6861,163.4914,81.119,26.5024,13.6094,44.5886,23.6373,20.7722
4113700,Londrina,PR,Sul,comercial,,0,2018,563943,0,0,0,7,1061,509,172,420,367,78,71,1.2413,188.1396,90.2573,30.4995,74.4756,65.0775,13.8312,12.5899
4113700,Londrina,PR,Sul,comercial,,0,2019,569733,0,0,0,16,1282,589,210,707,417,96,80,2.8083,225.0177,103.3818,36.8594,124.0932,73.1922,16.85,14.0417
4115200,Maringá,PR,Sul,comercial,,0,2009,335511,0,0,0,4,23,12,18,7,5,59,55,1.1922,6.8552,3.5766,5.365,2.0864,1.4903,17.5851,16.3929
4115200,Maringá,PR,Sul,comercial,,0,2010,348920,0,0,0,4,30,14,23,9,3,51,47,1.1464,8.598,4.0124,6.5918,2.5794,0.8598,14.6165,13.4701
4115200,Maringá,PR,Sul,comercial,,0,2011,362329,0,0,0,6,44,25,27,16,8,61,55,1.656,12.1437,6.8998,7.4518,4.4159,2.2079,16.8355,15.1796
4115200,Maringá,PR,Sul,comercial,,0,2012,367410,0,0,0,7,251,184,44,99,60,81,74,1.9052,68.3161,50.0803,11.9757,26.9454,16.3305,22.0462,20.141
4115200,Maringá,PR,Sul,comercial,,0,2013,385753,0,0,0,14,350,251,91,135,98,89,75,3.6293,90.7316,65.0675,23.5902,34.9965,25.4049,23.0718,19.4425
4115200,Maringá,PR,Sul,comercial,,0,2014,391698,0,0,0,9,364,287,55,164,123,68,59,2.2977,92.9287,73.2707,14.0414,41.869,31.4017,17.3603,15.0626
4115200,Maringá,PR,Sul,comercial,,0,2015,397437,0,0,0,9,459,381,67,172,135,52,43,2.2645,115.49,95.8643,16.858,43.2773,33.9676,13.0838,10.8193
4115200,Maringá,PR,Sul,comercial,,0,2016,403063,0,0,0,2,646,463,72,120,140,46,44,0.4962,160.2727,114.8704,17.8632,29.772,34.734,11.4126,10.9164
4115200,Maringá,PR,Sul,comercial,,0,2017,406693,0,0,0,3,861,300,83,14,129,53,50,0.7377,211.7076,73.7657,20.4085,3.4424,31.7193,13.0319,12.2943
4115200,Maringá,PR,Sul,comercial,,0,2018,417010,0,0,0,5,1008,267,83,18,145,53,48,1.199,241.7208,64.0272,19.9036,4.3164,34.7713,12.7095,11.5105
4115200,Maringá,PR,Sul,comercial,,0,2019,423666,0,0,0,5,977,239,95,27,141,43,38,1.1802,230.6062,56.4124,22.4233,6.3729,33.2809,10.1495,8.9693
4118402,Paranavaí,PR,Sul,comercial,,0,2009,82716,0,0,0,1,0,0,0,0,0,17,16,1.209,0.0,0.0,0.0,0.0,0.0,20.5523,19.3433
4118402,Paranavaí,PR,Sul,comercial,,0,2010,82378,0,0,0,1,22,21,0,0,2,28,27,1.2139,26.7062,25.4922,0.0,0.0,2.4278,33.9897,32.7757
4118402,Paranavaí,PR,Sul,comercial,,0,2011,82039,0,0,0,2,32,31,2,2,3,18,16,2.4379,39.0058,37.7869,2.4379,2.4379,3.6568,21.9408,19.5029
4118402,Paranavaí,PR,Sul,comercial,,0,2012,82472,0,0,0,0,23,19,5,3,1,17,17,0.0,27.8883,23.0381,6.0627,3.6376,1.2125,20.6131,20.6131
4118402,Paranavaí,PR,Sul,comercial,,0,2013,85643,0,0,0,3,6,6,0,1,1,19,16,3.5029,7.0058,7.0058,0.0,1.1676,1.1676,22.1851,18.6822
4118402,Paranavaí,PR,Sul,comercial,,0,2014,86218,0,0,0,3,13,13,0,2,5,23,20,3.4796,15.0781,15.0781,0.0,2.3197,5.7993,26.6766,23.197
4118402,Paranavaí,PR,Sul,comercial,,0,2015,86773,0,0,0,3,24,22,1,4,7,23,20,3.4573,27.6584,25.3535,1.1524,4.6097,8.067,26.5059,23.0486
4118402,Paranavaí,PR,Sul,comercial,,0,2016,87316,0,0,0,1,22,18,5,2,5,24,23,1.1453,25.1958,20.6148,5.7263,2.2905,5.7263,27.4864,26.3411
4118402,Paranavaí,PR,Sul,comercial,,0,2017,87850,0,0,0,4,22,21,1,1,6,16,12,4.5532,25.0427,23.9044,1.1383,1.1383,6.8298,18.2129,13.6596
4118402,Paranavaí,PR,Sul,comercial,,0,2018,87813,0,0,0,1,44,40,5,2,9,21,20,1.1388,50.1065,45.5513,5.6939,2.2776,10.2491,23.9145,22.7757
4118402,Paranavaí,PR,Sul,comercial,,0,2019,88374,0,0,0,0,73,61,15,3,20,20,20,0.0,82.6035,69.0248,16.9733,3.3947,22.6311,22.6311,22.6311
4118501,Pato Brancp,PR,Sul,comercial,,0,2009,70160,0,0,0,1,0,0,0,0,0,20,19,1.4253,0.0,0.0,0.0,0.0,0.0,28.5063,27.081
4118501,Pato Brancp,PR,Sul,comercial,,0,2010,71654,0,0,0,1,45,42,2,7,19,9,8,1.3956,62.8018,58.615,2.7912,9.7692,26.5163,12.5604,11.1648
4118501,Pato Brancp,PR,Sul,comercial,,0,2011,73148,0,0,0,3,86,80,8,29,34,14,11,4.1013,117.5699,109.3673,10.9367,39.6456,46.4811,19.1393,15.038
4118501,Pato Brancp,PR,Sul,comercial,,0,2012,73901,0,0,0,3,88,83,6,41,47,22,19,4.0595,119.0782,112.3124,8.119,55.4796,63.5986,29.7696,25.7101
4118501,Pato Brancp,PR,Sul,comercial,,0,2013,77230,0,0,0,1,115,98,12,57,53,6,5,1.2948,148.9059,126.8937,15.538,73.8055,68.6262,7.769,6.4742
4118501,Pato Brancp,PR,Sul,comercial,,0,2014,78136,0,0,0,2,147,129,18,93,56,11,9,2.5596,188.1335,165.0968,23.0368,119.0232,71.6699,14.078,11.5184
4118501,Pato Brancp,PR,Sul,comercial,,0,2015,79011,0,0,0,1,163,150,16,144,56,18,17,1.2656,206.3004,189.847,20.2503,182.2531,70.8762,22.7816,21.516
4118501,Pato Brancp,PR,Sul,comercial,,0,2016,79869,0,0,0,2,137,119,15,99,34,19,17,2.5041,171.5309,148.994,18.7808,123.953,42.5697,23.789,21.2849
4118501,Pato Brancp,PR,Sul,comercial,,0,2017,80710,0,0,0,2,190,148,20,79,49,14,12,2.478,235.4107,183.3726,24.7801,97.8813,60.7112,17.3461,14.868
4118501,Pato Brancp,PR,Sul,comercial,,0,2018,81893,0,0,0,1,400,162,114,118,67,14,13,1.2211,488.4422,197.8191,139.206,144.0905,81.8141,17.0955,15.8744
4118501,Pato Brancp,PR,Sul,comercial,,0,2019,82881,0,0,0,1,380,157,91,124,79,20,19,1.2065,458.4887,189.4282,109.796,149.6121,95.3174,24.131,22.9244
4119905,Ponta Grossa,PR,Sul,comercial,,0,2009,314681,0,0,0,3,2,0,2,0,0,63,60,0.9533,0.6356,0.0,0.6356,0.0,0.0,20.0203,19.0669
4119905,Ponta Grossa,PR,Sul,comercial,,0,2010,314600,0,0,0,10,28,13,18,5,2,85,75,3.1786,8.9002,4.1322,5.7216,1.5893,0.6357,27.0184,23.8398
4119905,Ponta Grossa,PR,Sul,comercial,,0,2011,314518,0,0,0,9,126,13,23,13,5,61,52,2.8615,40.0613,4.1333,7.3128,4.1333,1.5897,19.3948,16.5332
4119905,Ponta Grossa,PR,Sul,comercial,,0,2012,317339,0,0,0,8,99,14,19,12,7,55,47,2.521,31.1969,4.4117,5.9873,3.7814,2.2058,17.3316,14.8107
4119905,Ponta Grossa,PR,Sul,comercial,,0,2013,331084,0,0,0,7,172,38,35,15,13,62,55,2.1143,51.9506,11.4774,10.5713,4.5306,3.9265,18.7264,16.6121
4119905,Ponta Grossa,PR,Sul,comercial,,0,2014,334535,0,0,0,7,150,27,33,14,18,68,61,2.0925,44.8384,8.0709,9.8644,4.1849,5.3806,20.3267,18.2343
4119905,Ponta Grossa,PR,Sul,comercial,,0,2015,337865,0,0,0,7,127,20,22,12,15,79,72,2.0718,37.589,5.9195,6.5115,3.5517,4.4396,23.3821,21.3103
4119905,Ponta Grossa,PR,Sul,comercial,,0,2016,341130,0,0,0,9,149,47,44,20,29,87,78,2.6383,43.6784,13.7777,12.8983,5.8629,8.5012,25.5035,22.8652
4119905,Ponta Grossa,PR,Sul,comercial,,0,2017,344332,0,0,0,4,264,76,47,32,44,67,63,1.1617,76.6702,22.0717,13.6496,9.2934,12.7784,19.458,18.2963
4119905,Ponta Grossa,PR,Sul,comercial,,0,2018,348043,0,0,0,7,371,61,63,9,45,76,69,2.0112,106.596,17.5266,18.1012,2.5859,12.9294,21.8364,19.8251
4119905,Ponta Grossa,PR,Sul,comercial,,0,2019,351736,0,0,0,9,530,130,60,16,62,60,51,2.5587,150.6812,36.9595,17.0582,4.5489,17.6269,17.0582,14.4995
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2009,279297,0,0,0,26,190,113,47,87,64,188,162,9.3091,68.0279,40.4587,16.828,31.1496,22.9147,67.3119,58.0028
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2010,274052,0,0,0,13,213,127,37,79,69,152,139,4.7436,77.7225,46.3416,13.5011,28.8266,25.1777,55.4639,50.7203
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2011,268808,0,0,0,13,261,122,45,90,69,154,140,4.8362,97.0953,45.3856,16.7406,33.4811,25.6689,57.29,52.0818
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2012,273255,0,0,0,9,293,164,68,116,71,138,128,3.2936,107.2259,60.0172,24.8852,42.4512,25.9831,50.5023,46.8427
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2013,287792,0,0,0,8,446,214,86,218,190,119,111,2.7798,154.973,74.3593,29.8827,75.7492,66.0199,41.3493,38.5695
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2014,292934,0,0,0,13,392,177,84,122,112,121,108,4.4379,133.8185,60.4232,28.6754,41.6476,38.2339,41.3062,36.8684
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2015,297895,0,0,0,7,512,270,97,193,160,131,124,2.3498,171.8726,90.636,32.5618,64.7879,53.7102,43.9752,41.6254
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2016,302759,0,0,0,7,530,237,100,182,155,137,130,2.3121,175.0567,78.2801,33.0296,60.1138,51.1958,45.2505,42.9384
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2017,307530,0,0,0,13,590,190,139,134,112,122,109,4.2272,191.8512,61.7826,45.1988,43.573,36.4192,39.6709,35.4437
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2018,317476,0,0,0,6,624,216,130,129,147,81,75,1.8899,196.5503,68.0366,40.948,40.633,46.3027,25.5137,23.6238
4125506,São José dos Pinhais,PR,Sul,comercial,,0,2019,323340,0,0,0,5,642,202,128,121,117,54,49,1.5464,198.5526,62.4729,39.5868,37.4219,36.1848,16.7007,15.1543
4127700,Toledo,PR,Sul,comercial,,0,2009,116774,0,0,0,3,54,42,5,20,26,56,53,2.5691,46.2432,35.9669,4.2818,17.1271,22.2652,47.9559,45.3868
4127700,Toledo,PR,Sul,comercial,,0,2010,118854,0,0,0,2,82,56,1,36,32,34,32,1.6827,68.9922,47.1166,0.8414,30.2893,26.9238,28.6065,26.9238
4127700,Toledo,PR,Sul,comercial,,0,2011,120934,0,0,0,3,111,48,11,26,23,31,28,2.4807,91.7856,39.6911,9.0959,21.4993,19.0186,25.6338,23.1531
4127700,Toledo,PR,Sul,comercial,,0,2012,122502,0,0,0,3,153,79,10,46,52,29,26,2.4489,124.8959,64.4887,8.1631,37.5504,42.4483,23.6731,21.2241
4127700,Toledo,PR,Sul,comercial,,0,2013,128448,0,0,0,2,131,76,17,36,40,24,22,1.5571,101.9868,59.1679,13.2349,28.0269,31.141,18.6846,17.1276
4127700,Toledo,PR,Sul,comercial,,0,2014,130295,0,0,0,2,107,75,8,34,34,19,17,1.535,82.1213,57.5617,6.1399,26.0946,26.0946,14.5823,13.0473
4127700,Toledo,PR,Sul,comercial,,0,2015,132077,0,0,0,6,162,65,47,58,25,32,26,4.5428,122.6557,49.2137,35.5853,43.9138,18.9284,24.2283,19.6855
4127700,Toledo,PR,Sul,comercial,,0,2016,133824,0,0,0,2,102,45,9,35,32,25,23,1.4945,76.2195,33.6263,6.7253,26.1538,23.912,18.6813,17.1868
4127700,Toledo,PR,Sul,comercial,,0,2017,135538,0,0,0,1,157,66,15,46,37,22,21,0.7378,115.8347,48.6948,11.067,33.9388,27.2986,16.2316,15.4938
4127700,Toledo,PR,Sul,comercial,,0,2018,138572,0,0,0,3,250,105,37,74,61,17,14,2.1649,180.4116,75.7729,26.7009,53.4018,44.0204,12.268,10.1031
4127700,Toledo,PR,Sul,comercial,,0,2019,140635,0,0,0,2,323,160,54,78,66,30,28,1.4221,229.6726,113.7697,38.3973,55.4627,46.93,21.3318,19.9097
4128104,Umuarama,PR,Sul,comercial,,0,2009,99606,0,0,0,5,0,0,0,0,0,35,30,5.0198,0.0,0.0,0.0,0.0,0.0,35.1384,30.1187
4128104,Umuarama,PR,Sul,comercial,,0,2010,100524,0,0,0,3,0,0,0,0,0,54,51,2.9844,0.0,0.0,0.0,0.0,0.0,53.7185,50.7342
4128104,Umuarama,PR,Sul,comercial,,0,2011,101443,0,0,0,4,1,1,0,1,1,37,33,3.9431,0.9858,0.9858,0.0,0.9858,0.9858,36.4737,32.5306
4128104,Umuarama,PR,Sul,comercial,,0,2012,102184,0,0,0,2,3,2,0,1,0,27,25,1.9573,2.9359,1.9573,0.0,0.9786,0.0,26.4229,24.4657
4128104,Umuarama,PR,Sul,comercial,,0,2013,106387,0,0,0,7,3,2,1,1,0,37,30,6.5798,2.8199,1.8799,0.94,0.94,0.0,34.7787,28.1989
4128104,Umuarama,PR,Sul,comercial,,0,2014,107319,0,0,0,6,18,17,3,13,9,31,25,5.5908,16.7724,15.8406,2.7954,12.1134,8.3862,28.8858,23.295
4128104,Umuarama,PR,Sul,comercial,,0,2015,108218,0,0,0,1,13,11,2,5,7,18,17,0.9241,12.0128,10.1647,1.8481,4.6203,6.4684,16.6331,15.709
4128104,Umuarama,PR,Sul,comercial,,0,2016,109132,0,0,0,2,24,21,4,10,8,18,16,1.8326,21.9917,19.2428,3.6653,9.1632,7.3306,16.4938,14.6611
4128104,Umuarama,PR,Sul,comercial,,0,2017,109955,0,0,0,3,19,15,4,9,8,42,39,2.7284,17.2798,13.6419,3.6379,8.1852,7.2757,38.1974,35.4691
4128104,Umuarama,PR,Sul,comercial,,0,2018,110590,0,0,0,2,22,20,2,12,10,26,24,1.8085,19.8933,18.0848,1.8085,10.8509,9.0424,23.5103,21.7018
4128104,Umuarama,PR,Sul,comercial,,0,2019,111557,0,0,0,3,29,21,5,4,6,15,12,2.6892,25.9957,18.8245,4.482,3.5856,5.3784,13.446,10.7568
4128203,União da Vitória,PR,Sul,comercial,,0,2009,53466,0,0,0,1,0,0,0,0,0,7,6,1.8703,0.0,0.0,0.0,0.0,0.0,13.0924,11.2221
4128203,União da Vitória,PR,Sul,comercial,,0,2010,53262,0,0,0,3,0,0,0,0,0,14,11,5.6325,0.0,0.0,0.0,0.0,0.0,26.2852,20.6526
4128203,União da Vitória,PR,Sul,comercial,,0,2011,53059,0,0,0,1,4,3,1,1,1,12,11,1.8847,7.5388,5.6541,1.8847,1.8847,1.8847,22.6163,20.7316
4128203,União da Vitória,PR,Sul,comercial,,0,2012,53372,0,0,0,0,4,3,2,2,3,9,9,0.0,7.4946,5.6209,3.7473,3.7473,5.6209,16.8628,16.8628
4128203,União da Vitória,PR,Sul,comercial,,0,2013,55467,0,0,0,1,7,5,1,4,3,15,14,1.8029,12.6201,9.0144,1.8029,7.2115,5.4086,27.0431,25.2402
4128203,União da Vitória,PR,Sul,comercial,,0,2014,55874,0,0,0,1,17,14,1,9,8,15,14,1.7897,30.4256,25.0564,1.7897,16.1077,14.3179,26.8461,25.0564
4128203,União da Vitória,PR,Sul,comercial,,0,2015,56265,0,0,0,2,29,22,1,13,15,14,12,3.5546,51.5418,39.1007,1.7773,23.1049,26.6596,24.8823,21.3276
4128203,União da Vitória,PR,Sul,comercial,,0,2016,56650,0,0,0,2,20,17,1,5,11,12,10,3.5305,35.3045,30.0088,1.7652,8.8261,19.4175,21.1827,17.6523
4128203,União da Vitória,PR,Sul,comercial,,0,2017,57027,0,0,0,4,69,61,3,10,9,17,13,7.0142,120.9953,106.9669,5.2607,17.5356,15.782,29.8104,22.7962
4128203,União da Vitória,PR,Sul,comercial,,0,2018,57111,0,0,0,3,67,59,5,11,15,8,5,5.2529,117.3154,103.3076,8.7549,19.2607,26.2646,14.0078,8.7549
4128203,União da Vitória,PR,Sul,comercial,,0,2019,57517,0,0,0,1,77,70,5,10,14,11,10,1.7386,133.8735,121.7031,8.6931,17.3862,24.3406,19.1248,17.3862
4201406,Araranguá,SC,Sul,comercial,,0,2009,59537,0,0,0,2,0,0,0,0,0,9,7,3.3593,0.0,0.0,0.0,0.0,0.0,15.1167,11.7574
4201406,Araranguá,SC,Sul,comercial,,0,2010,60677,0,0,0,0,3,2,1,0,0,5,5,0.0,4.9442,3.2961,1.6481,0.0,0.0,8.2404,8.2404
4201406,Araranguá,SC,Sul,comercial,,0,2011,61817,0,0,0,0,15,10,6,3,4,2,2,0.0,24.2652,16.1768,9.7061,4.853,6.4707,3.2354,3.2354
4201406,Araranguá,SC,Sul,comercial,,0,2012,62308,0,0,0,1,61,44,1,5,16,11,10,1.6049,97.9008,70.6169,1.6049,8.0247,25.6789,17.6542,16.0493
4201406,Araranguá,SC,Sul,comercial,,0,2013,64405,0,0,0,3,100,76,2,7,11,11,8,4.658,155.2674,118.0033,3.1053,10.8687,17.0794,17.0794,12.4214
4201406,Araranguá,SC,Sul,comercial,,0,2014,65090,0,0,0,3,106,95,4,10,18,11,8,4.609,162.8514,145.9518,6.1453,15.3633,27.654,16.8997,12.2907
4201406,Araranguá,SC,Sul,comercial,,0,2015,65769,0,0,0,2,110,81,1,7,19,16,14,3.0409,167.252,123.1583,1.5205,10.6433,28.889,24.3276,21.2866
4201406,Araranguá,SC,Sul,comercial,,0,2016,66442,0,0,0,1,92,67,2,17,19,10,9,1.5051,138.4666,100.8398,3.0101,25.5862,28.5964,15.0507,13.5456
4201406,Araranguá,SC,Sul,comercial,,0,2017,67110,0,0,0,1,121,93,6,13,22,12,11,1.4901,180.301,138.5785,8.9405,19.3712,32.782,17.8811,16.391
4201406,Araranguá,SC,Sul,comercial,,0,2018,67578,0,0,0,3,90,61,3,8,12,11,8,4.4393,133.1794,90.2661,4.4393,11.8382,17.7573,16.2775,11.8382
4201406,Araranguá,SC,Sul,comercial,,0,2019,68228,0,0,0,1,92,43,2,8,12,12,11,1.4657,134.842,63.024,2.9313,11.7254,17.5881,17.5881,16.1224
4202404,Blumenau,SC,Sul,comercial,,0,2009,299416,0,0,0,2,46,31,17,28,14,27,25,0.668,15.3632,10.3535,5.6777,9.3515,4.6758,9.0176,8.3496
4202404,Blumenau,SC,Sul,comercial,,0,2010,306026,0,0,0,4,55,35,17,16,16,33,29,1.3071,17.9723,11.4369,5.5551,5.2283,5.2283,10.7834,9.4763
4202404,Blumenau,SC,Sul,comercial,,0,2011,312635,0,0,0,4,182,89,42,59,47,30,26,1.2794,58.2149,28.4677,13.4342,18.8718,15.0335,9.5959,8.3164
4202404,Blumenau,SC,Sul,comercial,,0,2012,316139,0,0,0,5,285,122,33,80,66,29,24,1.5816,90.1502,38.5906,10.4384,25.3053,20.8769,9.1732,7.5916
4202404,Blumenau,SC,Sul,comercial,,0,2013,329082,0,0,0,4,332,137,61,87,71,27,23,1.2155,100.8867,41.631,18.5364,26.4372,21.5752,8.2046,6.9891
4202404,Blumenau,SC,Sul,comercial,,0,2014,334002,0,0,0,1,304,131,67,74,78,14,13,0.2994,91.0174,39.2213,20.0598,22.1556,23.3532,4.1916,3.8922
4202404,Blumenau,SC,Sul,comercial,,0,2015,338876,0,0,0,5,371,146,79,87,72,35,30,1.4755,109.4796,43.0836,23.3124,25.6731,21.2467,10.3283,8.8528
4202404,Blumenau,SC,Sul,comercial,,0,2016,343715,0,0,0,8,354,133,83,101,72,32,24,2.3275,102.9923,38.6948,24.1479,29.3848,20.9476,9.31,6.9825
4202404,Blumenau,SC,Sul,comercial,,0,2017,348513,0,0,0,4,410,124,108,76,51,47,43,1.1477,117.6427,35.5797,30.9888,21.8069,14.6336,13.4859,12.3381
4202404,Blumenau,SC,Sul,comercial,,0,2018,352460,0,0,0,4,453,145,107,96,69,33,29,1.1349,128.5252,41.1394,30.3581,27.2371,19.5767,9.3628,8.2279
4202404,Blumenau,SC,Sul,comercial,,0,2019,357199,0,0,0,5,555,164,118,84,74,30,25,1.3998,155.3756,45.9128,33.0348,23.5163,20.7167,8.3987,6.9989
4203006,Caçador,SC,Sul,comercial,,0,2009,70720,0,0,0,3,48,41,6,1,26,21,18,4.2421,67.8733,57.9751,8.4842,1.414,36.7647,29.6946,25.4525
4203006,Caçador,SC,Sul,comercial,,0,2010,71027,0,0,0,2,13,5,13,5,6,10,8,2.8158,18.3029,7.0396,18.3029,7.0396,8.4475,14.0792,11.2633
4203006,Caçador,SC,Sul,comercial,,0,2011,71334,0,0,0,1,28,16,19,7,7,6,5,1.4019,39.252,22.4297,26.6353,9.813,9.813,8.4111,7.0093
4203006,Caçador,SC,Sul,comercial,,0,2012,71886,0,0,0,1,116,105,12,7,35,12,11,1.3911,161.3666,146.0646,16.6931,9.7376,48.6882,16.6931,15.302
4203006,Caçador,SC,Sul,comercial,,0,2013,74276,0,0,0,1,77,54,26,2,20,6,5,1.3463,103.6674,72.7018,35.0046,2.6927,26.9266,8.078,6.7316
4203006,Caçador,SC,Sul,comercial,,0,2014,75048,0,0,0,0,75,55,25,13,15,9,9,0.0,99.936,73.2864,33.312,17.3222,19.9872,11.9923,11.9923
4203006,Caçador,SC,Sul,comercial,,0,2015,75812,0,0,0,1,62,39,21,9,15,9,8,1.3191,81.7812,51.443,27.7001,11.8715,19.7858,11.8715,10.5524
4203006,Caçador,SC,Sul,comercial,,0,2016,76571,0,0,0,3,29,12,18,6,9,11,8,3.9179,37.8733,15.6717,23.5076,7.8359,11.7538,14.3658,10.4478
4203006,Caçador,SC,Sul,comercial,,0,2017,77323,0,0,0,2,68,51,15,14,33,11,9,2.5866,87.9428,65.9571,19.3991,18.1059,42.6781,14.226,11.6395
4203006,Caçador,SC,Sul,comercial,,0,2018,77863,0,0,0,3,68,45,20,21,13,14,11,3.8529,87.3329,57.7938,25.6861,26.9704,16.696,17.9803,14.1274
4203006,Caçador,SC,Sul,comercial,,0,2019,78595,0,0,0,2,181,161,26,29,33,10,8,2.5447,230.2945,204.8476,33.081,36.898,41.9874,12.7235,10.1788
