id_municipio,ano,homicidios_gerais,taxa_homicidios_gerais,homicidios_masc,taxa_homicidios_masc
2304400,2018,1755,66.3956,1527,57.7699
2304400,2019,796,29.8201,721,27.0104
2305407,2009,6,9.1447,3,4.5723
2305407,2010,16,24.3728,16,24.3728
2305407,2011,11,16.7474,10,15.2249
2305407,2012,15,22.7618,14,21.2443
2305407,2013,23,34.3874,21,31.3972
2305407,2014,21,31.3222,20,29.8307
2305407,2015,19,28.2747,18,26.7865
2305407,2016,17,25.2432,17,25.2432
2305407,2017,23,34.0811,19,28.154
2305407,2018,21,30.8951,20,29.4239
2305407,2019,11,16.1722,11,16.1722
2305506,2009,22,22.633,22,22.633
2305506,2010,28,28.7867,28,28.7867
2305506,2011,27,27.7404,25,25.6855
2305506,2012,21,21.3984,20,20.3795
2305506,2013,29,28.9846,24,23.9873
2305506,2014,32,31.7671,30,29.7817
2305506,2015,40,39.4532,34,33.5352
2305506,2016,35,34.3094,29,28.4277
2305506,2017,54,52.6244,50,48.7263
2305506,2018,46,44.5499,41,39.7075
2305506,2019,18,17.5613,18,17.5613
2307304,2009,72,28.8197,68,27.2186
2307304,2010,64,25.464,60,23.8725
2307304,2011,82,32.4314,77,30.4539
2307304,2012,143,55.9363,133,52.0247
2307304,2013,140,53.5805,129,49.3706
2307304,2014,167,63.3286,152,57.6404
2307304,2015,143,53.755,131,49.244
2307304,2016,157,58.5279,146,54.4272
2307304,2017,157,58.0658,145,53.6276
2307304,2018,117,43.0264,110,40.4522
2307304,2019,89,32.4572,83,30.2691
2307650,2009,85,42.1433,82,40.6558
2307650,2010,102,49.3995,101,48.9151
2307650,2011,95,44.9668,90,42.6001
2307650,2012,126,59.0429,119,55.7628
2307650,2013,144,66.0787,139,63.7843
2307650,2014,152,69.1698,141,64.1641
2307650,2015,164,74.0393,158,71.3305
2307650,2016,175,78.4092,166,74.3768
2307650,2017,273,121.4391,261,116.1011
2307650,2018,197,87.1188,181,80.0432
2307650,2019,99,43.4428,91,39.9322
2309706,2009,20,27.84,20,27.84
2309706,2010,15,20.5874,13,17.8424
2309706,2011,15,20.3029,13,17.5959
2309706,2012,23,30.4995,22,29.1735
2309706,2013,35,45.0317,33,42.4585
2309706,2014,30,37.9377,29,36.6731
2309706,2015,32,39.8119,32,39.8119
2309706,2016,51,62.4793,50,61.2542
2309706,2017,51,61.5764,49,59.1616
2309706,2018,50,60.1272,49,58.9247
2309706,2019,27,32.3617,22,26.3688
2311306,2009,33,41.0208,31,38.5347
2311306,2010,32,39.5325,32,39.5325
2311306,2011,29,35.6069,28,34.379
2311306,2012,40,48.6275,39,47.4118
2311306,2013,62,73.8183,57,67.8652
2311306,2014,52,61.4048,50,59.043
2311306,2015,41,48.0369,39,45.6937
2311306,2016,52,60.4714,48,55.8198
2311306,2017,37,42.7227,33,38.104
2311306,2018,61,70.0216,54,61.9863
2311306,2019,23,26.2174,20,22.7977
2312908,2009,54,29.6002,50,27.4076
2312908,2010,55,29.4783,50,26.7984
2312908,2011,65,34.0807,53,27.7888
2312908,2012,87,45.0464,81,41.9398
2312908,2013,103,52.1089,99,50.0852
2312908,2014,143,71.5895,132,66.0826
2312908,2015,152,75.3385,143,70.8777
2312908,2016,116,56.9515,108,53.0238
2312908,2017,171,83.1999,161,78.3344
2312908,2018,162,78.3957,145,70.169
2312908,2019,92,44.0328,87,41.6397
2402006,2009,11,17.4587,7,11.1101
2402006,2010,5,7.9268,4,6.3415
2402006,2011,21,33.2552,21,33.2552
2402006,2012,7,11.0113,5,7.8652
2402006,2013,16,24.1524,15,22.6429
2402006,2014,33,49.4315,33,49.4315
2402006,2015,43,63.932,41,60.9584
2402006,2016,33,48.7106,30,44.2824
2402006,2017,31,45.4399,30,43.9741
2402006,2018,17,25.1651,16,23.6848
2402006,2019,27,39.7339,25,36.7907
2403251,2009,33,17.9132,31,16.8275
2403251,2010,40,20.3745,40,20.3745
2403251,2011,60,28.7872,52,24.9489
2403251,2012,76,35.481,71,33.1467
2403251,2013,103,44.897,89,38.7945
2403251,2014,130,55.0887,127,53.8174
2403251,2015,138,56.9345,131,54.0465
2403251,2016,166,66.7678,157,63.1478
2403251,2017,157,61.639,147,57.7129
2403251,2018,116,45.3492,114,44.5673
2403251,2019,86,32.8911,81,30.9788
2408102,2009,308,38.2038,287,35.599
2408102,2010,334,41.3115,304,37.6009
2408102,2011,405,49.9519,381,46.9918
2408102,2012,462,56.5075,442,54.0613
2408102,2013,539,63.1201,510,59.724
2408102,2014,558,64.7299,517,59.9737
2408102,2015,476,54.7155,451,51.8418
2408102,2016,605,68.9331,566,64.4895
2408102,2017,570,64.3937,527,59.5359
2408102,2018,463,52.7551,435,49.5647
2408102,2019,296,33.4795,274,30.9912
2503704,2009,6,10.3672,5,8.6393
2503704,2010,11,18.8569,10,17.1427
2503704,2011,3,5.1026,3,5.1026
2503704,2012,7,11.8383,6,10.1471
2503704,2013,10,16.4984,8,13.1987
2503704,2014,13,21.301,11,18.0239
2503704,2015,13,21.162,12,19.5341
2503704,2016,16,25.8833,13,21.0302
2503704,2017,22,35.3772,20,32.1611
2503704,2018,18,29.1375,17,27.5188
2503704,2019,15,24.1963,13,20.9701
2506301,2009,9,16.0325,9,16.0325
2506301,2010,18,32.2027,17,30.4136
2506301,2011,19,34.1377,18,32.3409
2506301,2012,23,41.0883,22,39.3019
2506301,2013,22,38.3389,21,36.5962
2506301,2014,19,32.8834,17,29.4219
2506301,2015,21,36.106,16,27.5094
2506301,2016,24,41.0053,24,41.0053
2506301,2017,27,45.8552,24,40.7602
2506301,2018,19,32.4831,18,30.7734
2506301,2019,7,11.8981,6,10.1984
2507507,2009,520,74.0493,486,69.2076
2507507,2010,584,81.3716,534,74.4049
2507507,2011,636,86.7484,590,80.4741
2507507,2012,570,76.77,519,69.9011
2507507,2013,564,73.2842,520,67.567
2507507,2014,528,67.6283,475,60.8399
2507507,2015,521,65.8295,487,61.5336
2507507,2016,407,50.766,378,47.1487
2507507,2017,354,43.6177,329,40.5373
2507507,2018,296,36.9851,276,34.4861
2507507,2019,229,28.306,207,25.5867
2510808,2009,58,57.5785,56,55.5931
2510808,2010,59,58.3892,54,53.441
2510808,2011,66,65.1151,59,58.2089
2510808,2012,79,77.4358,73,71.5546
2510808,2013,63,60.1627,54,51.5681
2510808,2014,56,53.065,51,48.327
2510808,2015,64,60.199,57,53.6148
2510808,2016,32,29.8878,28,26.1518
2510808,2017,36,33.3983,31,28.7596
2510808,2018,29,27.1069,27,25.2374
2510808,2019,29,26.9504,29,26.9504
2602902,2009,124,72.2682,114,66.4401
2602902,2010,133,74.148,124,69.1305
2602902,2011,154,82.283,146,78.0085
2602902,2012,177,93.5409,166,87.7276
2602902,2013,142,72.3928,129,65.7653
2602902,2014,134,67.5461,120,60.4891
2602902,2015,170,84.7686,159,79.2836
2602902,2016,158,77.9723,149,73.5309
2602902,2017,203,99.1923,190,92.8401
2602902,2018,193,94.0949,185,90.1946
2602902,2019,151,72.9299,140,67.6172
2604106,2009,183,61.3063,172,57.6212
2604106,2010,154,49.8317,143,46.2723
2604106,2011,179,56.011,163,51.0044
2604106,2012,154,47.5169,147,45.3571
2604106,2013,176,52.1611,160,47.4192
2604106,2014,154,44.9861,137,40.0201
2604106,2015,235,67.7062,216,62.2321
2604106,2016,262,74.4983,244,69.3801
2604106,2017,289,81.1506,275,77.2194
2604106,2018,188,52.68,178,49.8778
2604106,2019,183,50.676,176,48.7375
2606002,2009,45,34.2693,40,30.4616
2606002,2010,56,42.8108,54,41.2819
2606002,2011,36,27.6279,33,25.3256
2606002,2012,49,37.3564,45,34.3069
2606002,2013,49,36.2592,39,28.8594
2606002,2014,34,24.9895,33,24.2545
2606002,2015,48,35.0495,44,32.1287
2606002,2016,52,37.7331,47,34.1049
2606002,2017,69,49.7685,64,46.1621
2606002,2018,36,25.9024,35,25.1829
2606002,2019,54,38.6299,49,35.0531
2610707,2009,127,39.7654,121,37.8867
2610707,2010,130,41.7487,116,37.2527
2610707,2011,135,44.4956,126,41.5292
2610707,2012,139,45.3894,135,44.0832
2610707,2013,100,31.5742,89,28.1011
2610707,2014,150,46.9089,130,40.6543
2610707,2015,136,42.1405,125,38.7321
2610707,2016,149,45.7631,143,43.9203
2610707,2017,228,69.4375,218,66.392
2610707,2018,125,37.9804,117,35.5497
2610707,2019,94,28.3325,82,24.7156
2611101,2009,106,37.6085,95,33.7058
2611101,2010,82,28.1979,73,25.103
2611101,2011,92,30.692,88,29.3576
2611101,2012,84,27.5092,74,24.2343
2611101,2013,125,39.0756,116,36.2621
2611101,2014,116,35.581,106,32.5136
2611101,2015,167,50.3086,155,46.6936
2611101,2016,150,44.4204,139,41.1629
2611101,2017,157,45.7434,147,42.8298
2611101,2018,167,48.5656,161,46.8207
2611101,2019,122,34.9425,112,32.0784
2614501,2009,12,21.1286,11,19.3679
2614501,2010,16,27.6005,13,22.4254
2614501,2011,18,30.4342,17,28.7434
2614501,2012,11,18.4097,10,16.7361
2614501,2013,13,21.0101,13,21.0101
2614501,2014,14,22.3893,8,12.7939
2614501,2015,15,23.747,14,22.1638
2614501,2016,18,28.222,15,23.5183
2614501,2017,23,35.7293,23,35.7293
2614501,2018,15,23.2486,15,23.2486
2614501,2019,12,18.4363,12,18.4363
2616407,2009,68,53.7979,62,49.051
2616407,2010,64,49.7427,58,45.0794
2616407,2011,68,51.9385,59,45.0643
2616407,2012,59,45.4171,57,43.8775
2616407,2013,67,50.0347,61,45.554
2616407,2014,46,34.1067,43,31.8823
2616407,2015,61,44.9173,56,41.2356
2616407,2016,78,57.0567,72,52.6678
2616407,2017,115,83.5889,111,80.6815
2616407,2018,72,52.2061,68,49.3057
2616407,2019,74,53.3306,71,51.1686
2700300,2009,228,108.3027,214,101.6526
2700300,2010,223,104.5407,199,93.2897
2700300,2011,243,112.4438,225,104.1146
2700300,2012,215,98.5606,201,92.1427
2700300,2013,206,90.4938,197,86.5402
2700300,2014,213,92.8797,195,85.0307
2700300,2015,175,75.7402,168,72.7106
2700300,2016,220,94.5541,211,90.686
2700300,2017,193,82.4135,186,79.4244
2700300,2018,142,61.6274,139,60.3254
2700300,2019,141,60.8422,128,55.2326
2704302,2009,878,93.772,834,89.0727
2704302,2010,1029,109.5016,970,103.2231
2704302,2011,1054,111.7579,989,104.8658
2704302,2012,864,90.6237,811,85.0646
2704302,2013,932,93.5055,874,87.6865
2704302,2014,841,83.655,785,78.0847
2704302,2015,659,65.0047,605,59.6781
2704302,2016,599,58.6273,572,55.9846
2704302,2017,717,69.6706,674,65.4923
2704302,2018,569,56.2041,540,53.3395
2704302,2019,415,40.7283,378,37.0971
2800308,2009,253,46.504,234,43.0116
2800308,2010,243,43.2537,222,39.5158
2800308,2011,278,47.9672,255,43.9987
2800308,2012,353,60.0646,329,55.9808
2800308,2013,370,60.204,345,56.1362
2800308,2014,383,61.4012,355,56.9124
2800308,2015,462,73.0153,433,68.4321
2800308,2016,551,85.8894,531,82.7718
2800308,2017,461,70.9115,441,67.8351
2800308,2018,414,63.7964,402,61.9473
2800308,2019,291,44.2914,277,42.1605
2802908,2009,43,49.6742,39,45.0534
2802908,2010,40,45.8947,36,41.3052
2802908,2011,53,60.4009,46,52.4234
2802908,2012,57,64.4061,55,62.1462
2802908,2013,45,48.9807,45,48.9807
2802908,2014,45,48.5269,42,45.2918
2802908,2015,83,88.7017,76,81.2209
2802908,2016,113,119.7123,109,115.4747
2802908,2017,96,100.8446,94,98.7436
2802908,2018,74,78.1448,72,76.0328
2802908,2019,90,94.3129,87,91.1692
2803500,2009,25,27.0346,22,23.7905
2803500,2010,33,35.0653,31,32.9402
2803500,2011,45,46.9994,42,43.8661
2803500,2012,19,19.6683,18,18.6332
2803500,2013,20,19.9342,18,17.9408
2803500,2014,44,43.4332,40,39.4847
2803500,2015,41,40.0951,37,36.1833
2803500,2016,49,47.4861,45,43.6097
2803500,2017,42,40.3462,40,38.425
2803500,2018,44,42.4809,42,40.5499
2803500,2019,35,33.5223,34,32.5646
2804805,2009,57,36.6951,56,36.0513
2804805,2010,58,36.4344,55,34.5499
2804805,2011,49,30.0527,46,28.2127
2804805,2012,82,49.6386,79,47.8226
2804805,2013,85,49.2619,82,47.5233
2804805,2014,86,49.1502,83,47.4356
2804805,2015,130,73.3039,128,72.1761
2804805,2016,114,63.4528,109,60.6698
2804805,2017,124,68.1588,120,65.9602
2804805,2018,88,48.484,87,47.9331
2804805,2019,89,48.4676,84,45.7447
2900702,2009,96,69.6611,90,65.3073
2900702,2010,77,54.8668,75,53.4416
2900702,2011,95,66.494,90,62.9943
2900702,2012,107,74.5853,102,71.1
2900702,2013,113,74.0644,103,67.51
2900702,2014,93,60.5626,87,56.6554
2900702,2015,114,73.7888,102,66.0216
2900702,2016,143,92.0431,135,86.8938
2900702,2017,121,77.5745,114,73.0868
2900702,2018,154,102.1004,148,98.1224
2900702,2019,109,71.9016,99,65.3052
2903201,2009,2,1.451,2,1.451
2903201,2010,0,0.0,0,0.0
2903201,2011,1,0.718,0,0.0
2903201,2012,0,0.0,0,0.0
2903201,2013,2,1.3254,2,1.3254
2903201,2014,7,4.599,4,2.628
2903201,2015,1,0.6497,1,0.6497
2903201,2016,26,16.7182,22,14.1462
2903201,2017,70,44.4055,65,41.2337
2903201,2018,65,42.2542,58,37.7037
2903201,2019,71,45.6771,61,39.2437
2906501,2009,33,40.3922,27,33.0481
2906501,2010,49,59.2689,44,53.2211
2906501,2011,60,71.7292,55,65.7517
2906501,2012,61,72.5146,56,66.5708
2906501,2013,49,54.7982,46,51.4432
2906501,2014,58,65.6792,58,65.6792
2906501,2015,48,54.0504,43,48.4202
2906501,2016,68,76.1726,63,70.5716
2906501,2017,60,66.8844,55,61.3107
2906501,2018,63,72.6836,61,70.3762
2906501,2019,42,48.2337,41,47.0853
2910800,2009,289,48.8417,275,46.4757
2910800,2010,343,59.4365,321,55.6243
2910800,2011,301,53.5143,272,48.3585
2910800,2012,349,61.433,336,59.1446
2910800,2013,282,46.524,268,44.2143
2910800,2014,311,50.817,296,48.366
2910800,2015,225,36.4356,212,34.3304
2910800,2016,267,42.882,251,40.3123
2910800,2017,254,40.4796,229,36.4954
2910800,2018,261,42.793,238,39.022
2910800,2019,259,42.1226,237,38.5446
2913606,2009,135,61.5691,126,57.4644
2913606,2010,121,59.7431,110,54.3119
2913606,2011,153,82.3462,135,72.6584
2913606,2012,169,90.2224,158,84.3499
2913606,2013,150,81.2497,141,76.3747
2913606,2014,105,57.5816,95,52.0976
2913606,2015,72,39.9527,65,36.0684
2913606,2016,97,54.4302,90,50.5022
2913606,2017,118,66.9158,112,63.5133
2913606,2018,85,51.5639,77,46.7108
2913606,2019,98,60.372,95,58.5238
2914802,2009,233,109.0538,213,99.693
2914802,2010,210,100.2525,196,93.569
2914802,2011,191,93.0409,176,85.734
2914802,2012,225,109.2843,216,104.9129
2914802,2013,178,81.605,165,75.645
2914802,2014,223,101.8614,209,95.4665
2914802,2015,169,76.9301,156,71.0124
2914802,2016,183,83.0361,172,78.0449
2914802,2017,155,70.1212,143,64.6924
2914802,2018,159,74.7391,147,69.0984
2914802,2019,137,64.252,132,61.907
2918407,2009,89,36.491,86,35.2609
2918407,2010,93,41.9244,89,40.1212
2918407,2011,110,55.0658,102,51.061
2918407,2012,115,57.0722,109,54.0946
2918407,2013,103,47.9632,95,44.2379
2918407,2014,106,48.9408,101,46.6323
2918407,2015,114,52.216,102,46.7196
2918407,2016,101,45.8564,95,43.1322
2918407,2017,125,56.3639,116,52.3057
2918407,2018,78,36.2482,76,35.3188
2918407,2019,108,49.8369,99,45.6838
2924009,2009,33,30.927,30,28.1154
2924009,2010,64,59.256,58,53.7007
2924009,2011,46,42.0822,41,37.508
2924009,2012,49,44.4674,44,39.9299
2924009,2013,41,34.9302,37,31.5224
2924009,2014,60,50.7087,57,48.1732
2924009,2015,64,53.685,60,50.3297
2924009,2016,62,51.6968,57,47.5277
2924009,2017,49,40.5945,44,36.4522
2924009,2018,38,32.4747,36,30.7655
2924009,2019,42,35.6591,39,33.112
2925303,2009,129,104.9668,118,96.0161
2925303,2010,160,126.8734,146,115.7719
2925303,2011,137,105.9347,130,100.5219
2925303,2012,152,115.4647,138,104.8298
2925303,2013,140,99.2866,131,92.9038
2925303,2014,154,107.4804,145,101.199
2925303,2015,134,92.1399,125,85.9514
2925303,2016,156,105.8029,148,100.3771
2925303,2017,166,111.1677,153,102.4618
2925303,2018,154,105.0298,138,94.1176
2925303,2019,80,53.8047,74,49.7693
2928604,2009,20,34.2542,19,32.5415
2928604,2010,22,37.8403,17,29.2403
2928604,2011,18,31.0929,18,31.0929
2928604,2012,33,56.9181,27,46.5694
2928604,2013,27,43.9689,25,40.712
2928604,2014,24,38.987,23,37.3625
2928604,2015,22,35.6552,22,35.6552
2928604,2016,28,45.2811,26,42.0467
2928604,2017,40,64.5567,38,61.3289
2928604,2018,35,58.8117,33,55.451
2928604,2019,36,59.9311,35,58.2663
2931350,2009,101,80.523,91,72.5504
2931350,2010,121,90.9296,108,81.1603
2931350,2011,132,93.81,123,87.4138
2931350,2012,123,86.0134,116,81.1183
2931350,2013,90,58.6759,87,56.72
2931350,2014,100,64.243,94,60.3884
2931350,2015,122,77.3111,117,74.1426
2931350,2016,120,75.0878,109,68.2047
2931350,2017,94,58.1359,88,54.4251
2931350,2018,104,65.6379,96,60.5888
2931350,2019,75,46.7328,70,43.6172
2933307,2009,198,62.0882,183,57.3846
2933307,2010,269,85.5285,255,81.0772
2933307,2011,183,59.0077,164,52.8812
2933307,2012,224,70.9121,202,63.9475
2933307,2013,173,51.3373,157,46.5893
2933307,2014,205,60.2588,197,57.9073
2933307,2015,187,54.4824,176,51.2776
2933307,2016,239,69.0614,226,65.3049
2933307,2017,221,63.375,207,59.3603
2933307,2018,240,70.8205,224,66.0991
2933307,2019,190,56.1333,175,51.7017
3106705,2009,249,56.367,233,52.745
3106705,2010,216,52.3433,194,47.0121
3106705,2011,257,67.0019,229,59.7021
3106705,2012,218,56.0594,199,51.1735
3106705,2013,238,58.5523,224,55.1081
3106705,2014,249,60.4365,229,55.5821
3106705,2015,229,54.8757,208,49.8434
3106705,2016,234,55.4038,218,51.6155
3106705,2017,194,45.4177,182,42.6084
3106705,2018,132,30.5149,114,26.3538
3106705,2019,101,22.989,89,20.2577
3118601,2009,213,34.0586,198,31.6601
3118601,2010,255,41.3254,235,38.0842
3118601,2011,239,39.263,214,35.156
3118601,2012,308,50.178,286,46.5938
3118601,2013,276,43.2628,256,40.1278
3118601,2014,270,41.9596,259,40.2501
3118601,2015,286,44.0837,266,41.0009
3118601,2016,303,46.3444,286,43.7443
3118601,2017,222,33.7089,205,31.1276
3118601,2018,198,30.0423,178,27.0078
3118601,2019,134,20.1851,122,18.3775
3129806,2009,74,47.0026,67,42.5564
3129806,2010,55,34.5499,52,32.6654
3129806,2011,64,39.7656,57,35.4163
3129806,2012,75,46.0498,71,43.5939
3129806,2013,52,30.6048,47,27.662
3129806,2014,42,24.4283,40,23.265
3129806,2015,32,18.4042,28,16.1037
3129806,2016,30,17.0725,28,15.9344
3129806,2017,35,19.7211,34,19.1576
3129806,2018,23,12.8481,22,12.2895
3129806,2019,26,14.4281,24,13.3182
3144805,2009,11,14.3588,7,9.1374
3144805,2010,10,12.5881,9,11.3293
3144805,2011,18,21.8784,14,17.0165
3144805,2012,19,22.7526,15,17.9626
3144805,2013,17,19.4528,15,17.1642
3144805,2014,12,13.533,11,12.4053
3144805,2015,12,13.3482,10,11.1235
3144805,2016,11,12.0788,11,12.0788
3144805,2017,26,28.2063,23,24.9517
3144805,2018,27,28.8532,23,24.5787
3144805,2019,12,12.6464,9,9.4848
3154606,2009,122,34.9263,111,31.7772
3154606,2010,98,30.1986,88,27.1171
3154606,2011,156,52.047,141,47.0425
3154606,2012,133,43.8902,117,38.6102
3154606,2013,194,61.4276,185,58.5779
3154606,2014,153,47.9158,146,45.7236
3154606,2015,129,39.9803,121,37.5009
3154606,2016,171,52.4788,161,49.4098
3154606,2017,112,34.0559,106,32.2315
3154606,2018,117,35.3426,109,32.926
3154606,2019,83,24.7866,75,22.3976
3156700,2009,0,0.0,0,0.0
3156700,2010,22,17.3713,21,16.5817
3156700,2011,9,7.0812,9,7.0812
3156700,2012,48,37.5302,44,34.4027
3156700,2013,30,22.6183,26,19.6025
3156700,2014,46,34.4497,41,30.7052
3156700,2015,40,29.7659,38,28.2776
3156700,2016,34,25.1487,31,22.9297
3156700,2017,29,21.3285,28,20.5931
3156700,2018,16,11.815,16,11.815
3156700,2019,8,5.8675,8,5.8675
3157807,2009,96,41.4495,89,38.4272
3157807,2010,73,33.4913,68,31.1974
3157807,2011,78,38.1741,72,35.2376
3157807,2012,65,31.6046,60,29.1735
3157807,2013,85,39.8416,82,38.4354
3157807,2014,94,43.7555,94,43.7555
3157807,2015,80,36.9935,79,36.5311
3157807,2016,42,19.3006,37,17.0029
3157807,2017,50,22.8418,46,21.0144
3157807,2018,28,12.8354,22,10.0849
3157807,2019,7,3.1944,7,3.1944
3170206,2009,154,24.277,140,22.07
3170206,2010,155,24.8747,136,21.8255
3170206,2011,186,30.3969,166,27.1284
3170206,2012,212,34.2192,192,30.9909
3170206,2013,186,28.7626,172,26.5977
3170206,2014,173,26.4251,158,24.1339
3170206,2015,152,22.9482,136,20.5326
3170206,2016,130,19.4125,116,17.3219
3170206,2017,129,19.0656,111,16.4052
3170206,2018,85,12.4406,76,11.1234
3170206,2019,80,11.5723,67,9.6918
3171204,2009,31,30.4381,28,27.4925
3171204,2010,38,36.4452,32,30.6907
3171204,2011,57,53.4283,53,49.679
3171204,2012,32,29.4196,30,27.5809
3171204,2013,53,46.3428,50,43.7197
3171204,2014,35,30.0414,31,26.6081
3171204,2015,34,28.6782,33,27.8347
3171204,2016,26,21.575,23,19.0856
3171204,2017,22,17.979,19,15.5273
3171204,2018,16,12.7616,15,11.964
3171204,2019,15,11.7554,14,10.9717
3200607,2009,34,43.2251,30,38.1398
3200607,2010,42,51.9127,35,43.2606
3200607,2011,39,46.9021,36,43.2942
3200607,2012,33,39.0861,28,33.164
3200607,2013,37,40.4098,34,37.1333
3200607,2014,37,39.6464,36,38.5749
3200607,2015,35,36.8204,29,30.5083
3200607,2016,33,34.1099,30,31.009
3200607,2017,43,43.7023,41,41.6696
3200607,2018,28,28.196,27,27.189
3200607,2019,26,25.6866,25,24.6987
3201209,2009,39,19.378,32,15.8999
3201209,2010,51,26.0005,47,23.9613
3201209,2011,51,26.6957,45,23.555
3201209,2012,45,23.4185,43,22.3777
3201209,2013,59,28.7506,50,24.3649
3201209,2014,62,29.9556,59,28.5061
3201209,2015,46,22.041,39,18.6869
3201209,2016,58,27.5764,54,25.6746
3201209,2017,49,23.1515,42,19.8442
3201209,2018,62,29.9049,52,25.0815
3201209,2019,45,21.534,41,19.6199
3201308,2009,311,85.0054,281,76.8055
3201308,2010,256,71.4611,231,64.4825
3201308,2011,226,64.4582,208,59.3243
3201308,2012,256,72.6383,236,66.9635
3201308,2013,195,51.8653,175,46.5458
3201308,2014,205,54.1018,194,51.1988
3201308,2015,171,44.7876,157,41.1208
3201308,2016,138,35.8795,131,34.0595
3201308,2017,182,46.9837,169,43.6278
3201308,2018,156,41.2041,150,39.6193
3201308,2019,142,37.2425,131,34.3575
3201506,2009,64,57.4687,57,51.183
3201506,2010,46,41.1089,41,36.6405
3201506,2011,45,40.0242,39,34.6876
3201506,2012,41,36.2659,36,31.8432
3201506,2013,43,35.6323,33,27.3457
3201506,2014,48,39.451,44,36.1634
3201506,2015,34,27.7221,28,22.8299
3201506,2016,48,38.8356,41,33.1721
3201506,2017,50,40.1526,46,36.9404
3201506,2018,22,18.0951,17,13.9826
3201506,2019,24,19.592,19,15.5103
3202405,2009,59,56.441,51,48.788
3202405,2010,50,47.3673,50,47.3673
3202405,2011,54,50.6647,51,47.85
3202405,2012,49,45.4394,42,38.948
3202405,2013,42,36.1203,36,30.9603
3202405,2014,47,39.8116,43,36.4234
3202405,2015,39,32.5537,38,31.719
3202405,2016,32,26.3361,29,23.8671
3202405,2017,41,33.2884,38,30.8527
3202405,2018,47,38.217,44,35.7776
3202405,2019,23,18.4208,21,16.819
3203205,2009,123,92.7154,104,78.3935
3203205,2010,80,57.9349,76,55.0382
3203205,2011,75,52.2615,63,43.8997
3203205,2012,78,53.5571,69,47.3774
3203205,2013,89,56.3955,83,52.5936
3203205,2014,80,49.7621,74,46.0299
3203205,2015,80,48.8812,74,45.2151
3203205,2016,54,32.4342,50,30.0317
3203205,2017,84,49.69,74,43.7745
3203205,2018,63,36.9796,54,31.6968
3203205,2019,66,38.0283,57,32.8426
3203908,2009,10,21.5731,9,19.4158
3203908,2010,7,15.1162,6,12.9567
3203908,2011,5,10.8078,5,10.8078
3203908,2012,3,6.4534,2,4.3023
3203908,2013,8,16.1407,7,14.1232
3203908,2014,9,18.0245,7,14.0191
3203908,2015,16,31.8129,14,27.8363
3203908,2016,14,27.6423,11,21.719
3203908,2017,21,41.1837,18,35.3003
3203908,2018,5,10.0442,5,10.0442
3203908,2019,11,21.9517,9,17.9605
3204906,2009,88,86.6031,78,76.7618
3204906,2010,74,69.7889,69,65.0735
3204906,2011,65,58.848,59,53.4159
3204906,2012,77,68.8533,73,65.2765
3204906,2013,72,59.6397,64,53.013
3204906,2014,69,56.2494,64,52.1733
3204906,2015,92,73.8511,82,65.8238
3204906,2016,68,53.7817,60,47.4545
3204906,2017,74,57.6104,69,53.7178
3204906,2018,62,48.2333,55,42.7876
3204906,2019,51,39.0472,46,35.2191
3205002,2009,394,97.359,354,87.4748
3205002,2010,388,94.5516,345,84.0729
3205002,2011,389,93.5031,358,86.0517
3205002,2012,379,89.6895,341,80.6969
3205002,2013,377,80.6731,340,72.7556
3205002,2014,361,75.7722,329,69.0556
3205002,2015,353,72.7271,329,67.7825
3205002,2016,300,60.7153,277,56.0605
3205002,2017,337,67.0489,315,62.6719
3205002,2018,210,41.3713,191,37.6282
3205002,2019,178,34.3955,162,31.3037
3205069,2009,2,9.986,1,4.993
3205069,2010,1,4.9015,1,4.9015
3205069,2011,0,0.0,0,0.0
3205069,2012,1,4.7407,1,4.7407
3205069,2013,1,4.372,0,0.0
3205069,2014,2,8.5789,2,8.5789
3205069,2015,0,0.0,0,0.0
3205069,2016,2,8.2764,1,4.1382
3205069,2017,4,16.2767,2,8.1384
3205069,2018,2,8.0645,2,8.0645
3205069,2019,3,11.8685,3,11.8685
3205101,2009,35,57.5383,34,55.8944
3205101,2010,33,52.085,32,50.5066
3205101,2011,28,42.4964,26,39.4609
3205101,2012,27,40.4525,24,35.9577
3205101,2013,29,40.2135,24,33.2802
3205101,2014,21,28.6424,21,28.6424
3205101,2015,22,29.5306,19,25.5037
3205101,2016,12,15.8621,11,14.5403
3205101,2017,26,33.8647,24,31.2598
3205101,2018,8,10.3958,7,9.0963
3205101,2019,18,23.0064,17,21.7283
3205200,2009,297,71.8175,265,64.0796
3205200,2010,222,53.2756,193,46.3162
3205200,2011,225,53.5901,198,47.1593
3205200,2012,211,49.6531,190,44.7114
3205200,2013,204,44.494,187,40.7861
3205200,2014,229,49.1743,210,45.0944
3205200,2015,175,37.0165,166,35.1128
3205200,2016,151,31.4804,143,29.8125
3205200,2017,177,36.3907,150,30.8396
3205200,2018,132,27.1489,119,24.4751
3205200,2019,127,25.7169,118,23.8945
3205309,2009,235,73.4017,216,67.4671
3205309,2010,234,71.9245,210,64.5477
3205309,2011,191,57.7867,173,52.3408
3205309,2012,193,57.9298,175,52.527
3205309,2013,192,55.13,166,47.6644
3205309,2014,178,50.5532,158,44.8731
3205309,2015,116,32.5957,94,26.4138
3205309,2016,105,29.2028,98,27.2559
3205309,2017,152,41.8571,128,35.2481
