id_municipio,municipio,uf,regiao,grupo,ano_implementacao,first_treat,ano,populacao,tratado,pos_tratamento,tratamento_ativo,feminicidios,notificacoes,viol_fisica,viol_sexual,viol_psicologica,viol_parceiro,taxa_feminicidios,taxa_notificacoes,taxa_viol_fisica,taxa_viol_sexual,taxa_viol_psicologica,taxa_viol_parceiro
4128203,União da Vitória,PR,Sul,comercial,,0,2016,56650,0,0,0,2,20,17,1,5,11,3.5305,35.3045,30.0088,1.7652,8.8261,19.4175
4128203,União da Vitória,PR,Sul,comercial,,0,2017,57027,0,0,0,4,69,61,3,10,9,7.0142,120.9953,106.9669,5.2607,17.5356,15.782
4128203,União da Vitória,PR,Sul,comercial,,0,2018,57111,0,0,0,3,67,59,5,11,15,5.2529,117.3154,103.3076,8.7549,19.2607,26.2646
4128203,União da Vitória,PR,Sul,comercial,,0,2019,57517,0,0,0,1,77,70,5,10,14,1.7386,133.8735,121.7031,8.6931,17.3862,24.3406
4201406,Araranguá,SC,Sul,comercial,,0,2009,59537,0,0,0,2,0,0,0,0,0,3.3593,0.0,0.0,0.0,0.0,0.0
4201406,Araranguá,SC,Sul,comercial,,0,2010,60677,0,0,0,0,3,2,1,0,0,0.0,4.9442,3.2961,1.6481,0.0,0.0
4201406,Araranguá,SC,Sul,comercial,,0,2011,61817,0,0,0,0,15,10,6,3,4,0.0,24.2652,16.1768,9.7061,4.853,6.4707
4201406,Araranguá,SC,Sul,comercial,,0,2012,62308,0,0,0,1,61,44,1,5,16,1.6049,97.9008,70.6169,1.6049,8.0247,25.6789
4201406,Araranguá,SC,Sul,comercial,,0,2013,64405,0,0,0,3,100,76,2,7,11,4.658,155.2674,118.0033,3.1053,10.8687,17.0794
4201406,Araranguá,SC,Sul,comercial,,0,2014,65090,0,0,0,3,106,95,4,10,18,4.609,162.8514,145.9518,6.1453,15.3633,27.654
4201406,Araranguá,SC,Sul,comercial,,0,2015,65769,0,0,0,2,110,81,1,7,19,3.0409,167.252,123.1583,1.5205,10.6433,28.889
4201406,Araranguá,SC,Sul,comercial,,0,2016,66442,0,0,0,1,92,67,2,17,19,1.5051,138.4666,100.8398,3.0101,25.5862,28.5964
4201406,Araranguá,SC,Sul,comercial,,0,2017,67110,0,0,0,1,121,93,6,13,22,1.4901,180.301,138.5785,8.9405,19.3712,32.782
4201406,Araranguá,SC,Sul,comercial,,0,2018,67578,0,0,0,3,90,61,3,8,12,4.4393,133.1794,90.2661,4.4393,11.8382,17.7573
4201406,Araranguá,SC,Sul,comercial,,0,2019,68228,0,0,0,1,92,43,2,8,12,1.4657,134.842,63.024,2.9313,11.7254,17.5881
4202404,Blumenau,SC,Sul,comercial,,0,2009,299416,0,0,0,2,46,31,17,28,14,0.668,15.3632,10.3535,5.6777,9.3515,4.6758
4202404,Blumenau,SC,Sul,comercial,,0,2010,306026,0,0,0,4,55,35,17,16,16,1.3071,17.9723,11.4369,5.5551,5.2283,5.2283
4202404,Blumenau,SC,Sul,comercial,,0,2011,312635,0,0,0,4,182,89,42,59,47,1.2794,58.2149,28.4677,13.4342,18.8718,15.0335
4202404,Blumenau,SC,Sul,comercial,,0,2012,316139,0,0,0,5,285,122,33,80,66,1.5816,90.1502,38.5906,10.4384,25.3053,20.8769
4202404,Blumenau,SC,Sul,comercial,,0,2013,329082,0,0,0,4,332,137,61,87,71,1.2155,100.8867,41.631,18.5364,26.4372,21.5752
4202404,Blumenau,SC,Sul,comercial,,0,2014,334002,0,0,0,1,304,131,67,74,78,0.2994,91.0174,39.2213,20.0598,22.1556,23.3532
4202404,Blumenau,SC,Sul,comercial,,0,2015,338876,0,0,0,5,371,146,79,87,72,1.4755,109.4796,43.0836,23.3124,25.6731,21.2467
4202404,Blumenau,SC,Sul,comercial,,0,2016,343715,0,0,0,8,354,133,83,101,72,2.3275,102.9923,38.6948,24.1479,29.3848,20.9476
4202404,Blumenau,SC,Sul,comercial,,0,2017,348513,0,0,0,4,410,124,108,76,51,1.1477,117.6427,35.5797,30.9888,21.8069,14.6336
4202404,Blumenau,SC,Sul,comercial,,0,2018,352460,0,0,0,4,453,145,107,96,69,1.1349,128.5252,41.1394,30.3581,27.2371,19.5767
4202404,Blumenau,SC,Sul,comercial,,0,2019,357199,0,0,0,5,555,164,118,84,74,1.3998,155.3756,45.9128,33.0348,23.5163,20.7167
4203006,Caçador,SC,Sul,comercial,,0,2009,70720,0,0,0,3,48,41,6,1,26,4.2421,67.8733,57.9751,8.4842,1.414,36.7647
4203006,Caçador,SC,Sul,comercial,,0,2010,71027,0,0,0,2,13,5,13,5,6,2.8158,18.3029,7.0396,18.3029,7.0396,8.4475
4203006,Caçador,SC,Sul,comercial,,0,2011,71334,0,0,0,1,28,16,19,7,7,1.4019,39.252,22.4297,26.6353,9.813,9.813
4203006,Caçador,SC,Sul,comercial,,0,2012,71886,0,0,0,1,116,105,12,7,35,1.3911,161.3666,146.0646,16.6931,9.7376,48.6882
4203006,Caçador,SC,Sul,comercial,,0,2013,74276,0,0,0,1,77,54,26,2,20,1.3463,103.6674,72.7018,35.0046,2.6927,26.9266
4203006,Caçador,SC,Sul,comercial,,0,2014,75048,0,0,0,0,75,55,25,13,15,0.0,99.936,73.2864,33.312,17.3222,19.9872
4203006,Caçador,SC,Sul,comercial,,0,2015,75812,0,0,0,1,62,39,21,9,15,1.3191,81.7812,51.443,27.7001,11.8715,19.7858
4203006,Caçador,SC,Sul,comercial,,0,2016,76571,0,0,0,3,29,12,18,6,9,3.9179,37.8733,15.6717,23.5076,7.8359,11.7538
4203006,Caçador,SC,Sul,comercial,,0,2017,77323,0,0,0,2,68,51,15,14,33,2.5866,87.9428,65.9571,19.3991,18.1059,42.6781
4203006,Caçador,SC,Sul,comercial,,0,2018,77863,0,0,0,3,68,45,20,21,13,3.8529,87.3329,57.7938,25.6861,26.9704,16.696
4203006,Caçador,SC,Sul,comercial,,0,2019,78595,0,0,0,2,181,161,26,29,33,2.5447,230.2945,204.8476,33.081,36.898,41.9874
4203204,Camboriú,SC,Sul,comercial,,0,2009,57793,0,0,0,3,1,0,1,1,0,5.1909,1.7303,0.0,1.7303,1.7303,0.0
4203204,Camboriú,SC,Sul,comercial,,0,2010,60880,0,0,0,0,3,3,0,0,1,0.0,4.9277,4.9277,0.0,0.0,1.6426
4203204,Camboriú,SC,Sul,comercial,,0,2011,63967,0,0,0,2,4,1,3,0,0,3.1266,6.2532,1.5633,4.6899,0.0,0.0
4203204,Camboriú,SC,Sul,comercial,,0,2012,65520,0,0,0,2,10,3,4,5,2,3.0525,15.2625,4.5788,6.105,7.6313,3.0525
4203204,Camboriú,SC,Sul,comercial,,0,2013,70068,0,0,0,5,13,5,4,3,1,7.1359,18.5534,7.1359,5.7087,4.2816,1.4272
4203204,Camboriú,SC,Sul,comercial,,0,2014,72261,0,0,0,3,17,6,7,3,4,4.1516,23.5258,8.3032,9.6871,4.1516,5.5355
4203204,Camboriú,SC,Sul,comercial,,0,2015,74434,0,0,0,0,47,26,10,9,11,0.0,63.1432,34.9303,13.4347,12.0912,14.7782
4203204,Camboriú,SC,Sul,comercial,,0,2016,76592,0,0,0,0,66,38,15,12,17,0.0,86.1709,49.6135,19.5843,15.6674,22.1955
4203204,Camboriú,SC,Sul,comercial,,0,2017,78731,0,0,0,1,54,19,15,5,10,1.2701,68.588,24.1328,19.0522,6.3507,12.7015
4203204,Camboriú,SC,Sul,comercial,,0,2018,80834,0,0,0,2,94,32,26,15,9,2.4742,116.2877,39.5873,32.1647,18.5565,11.1339
4203204,Camboriú,SC,Sul,comercial,,0,2019,82989,0,0,0,1,119,56,19,15,24,1.205,143.3925,67.4788,22.8946,18.0747,28.9195
4204202,Chapecó,SC,Sul,comercial,,0,2009,174187,0,0,0,5,6,2,6,0,1,2.8705,3.4446,1.1482,3.4446,0.0,0.5741
4204202,Chapecó,SC,Sul,comercial,,0,2010,180262,0,0,0,8,0,0,0,0,0,4.438,0.0,0.0,0.0,0.0,0.0
4204202,Chapecó,SC,Sul,comercial,,0,2011,186337,0,0,0,5,41,20,8,6,4,2.6833,22.0031,10.7332,4.2933,3.22,2.1466
4204202,Chapecó,SC,Sul,comercial,,0,2012,189052,0,0,0,4,120,71,26,18,21,2.1158,63.4746,37.5558,13.7528,9.5212,11.1081
4204202,Chapecó,SC,Sul,comercial,,0,2013,198188,0,0,0,6,177,162,19,29,24,3.0274,89.3091,81.7406,9.5869,14.6326,12.1097
4204202,Chapecó,SC,Sul,comercial,,0,2014,202009,0,0,0,8,187,178,17,36,33,3.9602,92.5701,88.1149,8.4155,17.821,16.3359
4204202,Chapecó,SC,Sul,comercial,,0,2015,205795,0,0,0,5,230,212,29,163,46,2.4296,111.7617,103.0151,14.0917,79.205,22.3523
4204202,Chapecó,SC,Sul,comercial,,0,2016,209553,0,0,0,8,221,198,48,161,50,3.8176,105.4626,94.4868,22.9059,76.8302,23.8603
4204202,Chapecó,SC,Sul,comercial,,0,2017,213279,0,0,0,9,240,218,61,195,61,4.2198,112.5287,102.2135,28.601,91.4295,28.601
4204202,Chapecó,SC,Sul,comercial,,0,2018,216654,0,0,0,3,203,121,44,92,53,1.3847,93.6978,55.8494,20.3089,42.464,24.463
4204202,Chapecó,SC,Sul,comercial,,0,2019,220367,0,0,0,3,233,197,40,94,66,1.3614,105.7327,89.3963,18.1515,42.6561,29.95
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2009,188557,1,0,0,2,65,52,4,9,13,1.0607,34.4723,27.5779,2.1214,4.7731,6.8945
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2010,191273,1,0,0,9,156,89,16,33,32,4.7053,81.5588,46.5304,8.365,17.2528,16.73
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2011,193989,1,0,0,3,358,176,22,47,65,1.5465,184.5465,90.7268,11.3408,24.2282,33.5071
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2012,195614,1,1,1,10,405,140,32,59,82,5.1121,207.0404,71.5695,16.3587,30.1614,41.9193
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2013,202395,1,1,1,8,549,177,41,56,116,3.9527,271.2518,87.4528,20.2574,27.6687,57.3137
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2014,204667,1,1,1,5,483,110,26,38,49,2.443,235.9931,53.7458,12.7036,18.5667,23.9413
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2015,206918,1,1,1,4,414,131,30,59,59,1.9331,200.0793,63.3101,14.4985,28.5137,28.5137
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2016,209153,1,1,1,2,312,103,27,53,24,0.9562,149.1731,49.2462,12.9092,25.3403,11.4749
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2017,211369,1,1,1,4,512,176,40,41,68,1.8924,242.2304,83.2667,18.9243,19.3974,32.1712
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2018,213023,1,1,1,2,585,212,30,70,77,0.9389,274.6182,99.5198,14.083,32.8603,36.1463
4204608,Criciúma,SC,Sul,24h,2012.0,2012,2019,215186,1,1,1,8,750,188,64,74,96,3.7177,348.5357,87.3663,29.7417,34.3889,44.6126
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2009,408161,1,0,0,9,42,17,30,17,2,2.205,10.2901,4.165,7.35,4.165,0.49
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2010,417730,1,0,0,8,64,23,41,21,6,1.9151,15.3209,5.5059,9.815,5.0272,1.4363
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2011,427298,1,0,0,7,78,30,45,31,18,1.6382,18.2542,7.0209,10.5313,7.2549,4.2125
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2012,433158,1,0,0,8,135,74,64,41,29,1.8469,31.1665,17.0838,14.7752,9.4654,6.695
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2013,453285,1,0,0,10,252,117,66,53,56,2.2061,55.5942,25.8116,14.5604,11.6924,12.3543
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2014,461524,1,1,1,7,335,163,96,68,65,1.5167,72.5856,35.3178,20.8007,14.7338,14.0838
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2015,469690,1,1,1,8,428,197,97,69,70,1.7033,91.1239,41.9426,20.6519,14.6905,14.9034
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2016,477798,1,1,1,9,449,262,138,105,94,1.8836,93.9728,54.8349,28.8825,21.9758,19.6736
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2017,485838,1,1,1,11,577,310,162,168,116,2.2641,118.7639,63.8073,33.3444,34.5794,23.8763
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2018,492977,1,1,1,14,572,236,151,111,76,2.8399,116.0298,47.8724,30.6302,22.5163,15.4165
4205407,Florianópolis,SC,Sul,24h,2014.0,2014,2019,500973,1,1,1,11,594,179,171,97,69,2.1957,118.5693,35.7305,34.1336,19.3623,13.7732
4208203,Itajaí,SC,Sul,comercial,,0,2009,172081,0,0,0,5,2,2,0,0,1,2.9056,1.1622,1.1622,0.0,0.0,0.5811
4208203,Itajaí,SC,Sul,comercial,,0,2010,179104,0,0,0,4,39,35,13,4,7,2.2333,21.7751,19.5417,7.2584,2.2333,3.9083
4208203,Itajaí,SC,Sul,comercial,,0,2011,186127,0,0,0,10,534,334,19,279,309,5.3727,286.9009,179.4474,10.2081,149.8977,166.0157
4208203,Itajaí,SC,Sul,comercial,,0,2012,188791,0,0,0,3,267,109,18,27,45,1.5891,141.4262,57.7358,9.5344,14.3015,23.8359
4208203,Itajaí,SC,Sul,comercial,,0,2013,197809,0,0,0,4,306,162,33,71,89,2.0222,154.6947,81.8972,16.6828,35.8932,44.9929
4208203,Itajaí,SC,Sul,comercial,,0,2014,201557,0,0,0,5,356,139,31,65,68,2.4807,176.625,68.9631,15.3803,32.2489,33.7374
4208203,Itajaí,SC,Sul,comercial,,0,2015,205271,0,0,0,2,463,171,28,68,66,0.9743,225.5555,83.3045,13.6405,33.1269,32.1526
4208203,Itajaí,SC,Sul,comercial,,0,2016,208958,0,0,0,6,552,167,33,61,78,2.8714,264.1679,79.9204,15.7926,29.1925,37.3281
4208203,Itajaí,SC,Sul,comercial,,0,2017,212615,0,0,0,6,568,189,43,71,78,2.822,267.1495,88.8931,20.2243,33.3937,36.686
4208203,Itajaí,SC,Sul,comercial,,0,2018,215895,0,0,0,6,595,170,50,82,75,2.7791,275.5969,78.742,23.1594,37.9814,34.7391
4208203,Itajaí,SC,Sul,comercial,,0,2019,219536,0,0,0,4,566,179,62,89,103,1.822,257.8165,81.5356,28.2414,40.54,46.9171
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2009,139017,0,0,0,1,0,0,0,0,0,0.7193,0.0,0.0,0.0,0.0,0.0
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2010,142400,0,0,0,1,2,2,0,2,1,0.7022,1.4045,1.4045,0.0,1.4045,0.7022
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2011,145782,0,0,0,2,6,2,6,5,0,1.3719,4.1157,1.3719,4.1157,3.4298,0.0
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2012,148353,0,0,0,4,103,47,52,20,25,2.6963,69.429,31.6812,35.0515,13.4814,16.8517
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2013,156519,0,0,0,1,71,56,19,19,17,0.6389,45.3619,35.7784,12.1391,12.1391,10.8613
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2014,160143,0,0,0,2,182,131,33,50,31,1.2489,113.6484,81.8019,20.6066,31.2221,19.3577
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2015,163735,0,0,0,0,179,146,19,59,21,0.0,109.323,89.1685,11.6041,36.0338,12.8256
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2016,167300,0,0,0,1,142,85,25,8,27,0.5977,84.8775,50.8069,14.9432,4.7818,16.1387
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2017,170835,0,0,0,2,301,231,22,99,25,1.1707,176.1934,135.2182,12.8779,57.9507,14.634
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2018,174158,0,0,0,2,328,263,36,66,24,1.1484,188.3347,151.0123,20.6709,37.8966,13.7806
4208906,Jaraguá do Su,SC,Sul,comercial,,0,2019,177697,0,0,0,0,294,273,45,13,33,0.0,165.4502,153.6323,25.324,7.3158,18.5709
4209300,Lages,SC,Sul,comercial,,0,2009,167805,0,0,0,2,0,0,0,0,0,1.1919,0.0,0.0,0.0,0.0,0.0
4209300,Lages,SC,Sul,comercial,,0,2010,162235,0,0,0,12,323,304,21,231,111,7.3967,199.0939,187.3825,12.9442,142.386,68.4193
4209300,Lages,SC,Sul,comercial,,0,2011,156665,0,0,0,2,477,468,26,410,149,1.2766,304.4713,298.7266,16.5959,261.7049,95.1074
4209300,Lages,SC,Sul,comercial,,0,2012,156604,0,0,0,2,432,416,27,308,155,1.2771,275.855,265.6382,17.2409,196.6744,98.9758
4209300,Lages,SC,Sul,comercial,,0,2013,158961,0,0,0,2,182,161,21,29,41,1.2582,114.4935,101.2827,13.2108,18.2435,25.7925
4209300,Lages,SC,Sul,comercial,,0,2014,158846,0,0,0,8,540,521,25,18,171,5.0363,339.9519,327.9906,15.7385,11.3317,107.6514
4209300,Lages,SC,Sul,comercial,,0,2015,158732,0,0,0,5,142,128,14,4,52,3.15,89.459,80.6391,8.8199,2.52,32.7596
4209300,Lages,SC,Sul,comercial,,0,2016,158620,0,0,0,3,130,89,24,25,30,1.8913,81.9569,56.1089,15.1305,15.7609,18.9131
4209300,Lages,SC,Sul,comercial,,0,2017,158508,0,0,0,4,159,76,33,13,25,2.5235,100.3104,47.9471,20.8191,8.2015,15.7721
4209300,Lages,SC,Sul,comercial,,0,2018,157743,0,0,0,2,198,93,62,15,22,1.2679,125.5206,58.9567,39.3044,9.5091,13.9467
4209300,Lages,SC,Sul,comercial,,0,2019,157544,0,0,0,2,215,131,46,28,27,1.2695,136.4698,83.1514,29.1982,17.7728,17.1381
4216602,São José,SC,Sul,comercial,,0,2009,201746,0,0,0,2,10,8,5,7,2,0.9913,4.9567,3.9654,2.4784,3.4697,0.9913
4216602,São José,SC,Sul,comercial,,0,2010,207166,0,0,0,5,34,16,14,8,4,2.4135,16.412,7.7233,6.7579,3.8616,1.9308
4216602,São José,SC,Sul,comercial,,0,2011,212587,0,0,0,6,125,92,31,33,52,2.8224,58.7995,43.2764,14.5823,15.5231,24.4606
4216602,São José,SC,Sul,comercial,,0,2012,215278,0,0,0,7,479,399,64,146,297,3.2516,222.503,185.3417,29.729,67.8193,137.9611
4216602,São José,SC,Sul,comercial,,0,2013,224779,0,0,0,3,495,353,79,152,207,1.3346,220.2163,157.0431,35.1456,67.622,92.0905
4216602,São José,SC,Sul,comercial,,0,2014,228561,0,0,0,4,547,425,72,198,306,1.7501,239.3234,185.946,31.5014,86.629,133.8811
4216602,São José,SC,Sul,comercial,,0,2015,232309,0,0,0,2,511,338,67,166,244,0.8609,219.9656,145.4959,28.8409,71.4566,105.0325
4216602,São José,SC,Sul,comercial,,0,2016,236029,0,0,0,2,303,144,57,48,57,0.8474,128.3741,61.0095,24.1496,20.3365,24.1496
4216602,São José,SC,Sul,comercial,,0,2017,239718,0,0,0,2,391,151,68,65,51,0.8343,163.1083,62.9907,28.3667,27.1152,21.275
4216602,São José,SC,Sul,comercial,,0,2018,242927,0,0,0,4,509,189,82,89,82,1.6466,209.528,77.8012,33.755,36.6365,33.755
4216602,São José,SC,Sul,comercial,,0,2019,246586,0,0,0,7,555,163,104,78,111,2.8388,225.0736,66.1027,42.176,31.632,45.0147
4218707,Tubarão,SC,Sul,comercial,,0,2009,96529,0,0,0,4,19,8,8,4,3,4.1438,19.6832,8.2877,8.2877,4.1438,3.1079
4218707,Tubarão,SC,Sul,comercial,,0,2010,97181,0,0,0,0,48,24,3,11,9,0.0,49.3924,24.6962,3.087,11.3191,9.2611
4218707,Tubarão,SC,Sul,comercial,,0,2011,97833,0,0,0,1,102,71,4,15,23,1.0221,104.2593,72.5726,4.0886,15.3322,23.5094
4218707,Tubarão,SC,Sul,comercial,,0,2012,98412,0,0,0,0,120,74,10,24,25,0.0,121.9363,75.1941,10.1614,24.3873,25.4034
4218707,Tubarão,SC,Sul,comercial,,0,2013,101284,0,0,0,0,161,87,12,75,33,0.0,158.959,85.8971,11.8479,74.0492,32.5817
4218707,Tubarão,SC,Sul,comercial,,0,2014,102087,0,0,0,4,99,54,12,63,27,3.9182,96.9761,52.8961,11.7547,61.7121,26.448
4218707,Tubarão,SC,Sul,comercial,,0,2015,102883,0,0,0,3,163,105,10,125,35,2.9159,158.4324,102.0577,9.7198,121.4972,34.0192
4218707,Tubarão,SC,Sul,comercial,,0,2016,103674,0,0,0,1,162,91,7,34,38,0.9646,156.259,87.7751,6.7519,32.7951,36.6534
4218707,Tubarão,SC,Sul,comercial,,0,2017,104457,0,0,0,3,186,96,4,13,32,2.872,178.0637,91.9038,3.8293,12.4453,30.6346
4218707,Tubarão,SC,Sul,comercial,,0,2018,104937,0,0,0,3,166,85,7,23,28,2.8589,158.1902,81.001,6.6707,21.9179,26.6827
4218707,Tubarão,SC,Sul,comercial,,0,2019,105686,0,0,0,5,187,90,21,22,23,4.731,176.9392,85.1579,19.8702,20.8164,21.7626
4300604,Alvorada,RS,Sul,comercial,,0,2009,213894,0,0,0,8,6,3,5,5,0,3.7402,2.8051,1.4026,2.3376,2.3376,0.0
4300604,Alvorada,RS,Sul,comercial,,0,2010,205233,0,0,0,7,75,33,42,30,13,3.4108,36.5438,16.0793,20.4645,14.6175,6.3343
4300604,Alvorada,RS,Sul,comercial,,0,2011,196572,0,0,0,5,64,17,45,46,4,2.5436,32.558,8.6482,22.8924,23.4011,2.0349
4300604,Alvorada,RS,Sul,comercial,,0,2012,197441,0,0,0,7,67,13,43,27,3,3.5454,33.9342,6.5842,21.7787,13.675,1.5194
4300604,Alvorada,RS,Sul,comercial,,0,2013,204750,0,0,0,7,58,14,38,14,7,3.4188,28.3272,6.8376,18.5592,6.8376,3.4188
4300604,Alvorada,RS,Sul,comercial,,0,2014,205683,0,0,0,16,74,14,46,20,8,7.779,35.9777,6.8066,22.3645,9.7237,3.8895
4300604,Alvorada,RS,Sul,comercial,,0,2015,206561,0,0,0,9,140,24,64,29,6,4.3571,67.7766,11.6188,30.9836,14.0394,2.9047
4300604,Alvorada,RS,Sul,comercial,,0,2016,207392,0,0,0,12,129,22,51,26,16,5.7861,62.201,10.6079,24.5911,12.5366,7.7149
4300604,Alvorada,RS,Sul,comercial,,0,2017,208177,0,0,0,14,184,37,42,22,10,6.725,88.3863,17.7733,20.1751,10.5679,4.8036
4300604,Alvorada,RS,Sul,comercial,,0,2018,209213,0,0,0,5,202,33,59,4,28,2.3899,96.5523,15.7734,28.2009,1.9119,13.3835
4300604,Alvorada,RS,Sul,comercial,,0,2019,210305,0,0,0,8,314,45,67,9,27,3.804,149.307,21.3975,31.8585,4.2795,12.8385
4301602,Bagé,RS,Sul,comercial,,0,2009,115745,0,0,0,0,1,0,1,0,0,0.0,0.864,0.0,0.864,0.0,0.0
4301602,Bagé,RS,Sul,comercial,,0,2010,116344,0,0,0,2,10,9,0,9,5,1.719,8.5952,7.7357,0.0,7.7357,4.2976
4301602,Bagé,RS,Sul,comercial,,0,2011,116944,0,0,0,1,26,22,5,20,12,0.8551,22.2329,18.8124,4.2756,17.1022,10.2613
4301602,Bagé,RS,Sul,comercial,,0,2012,117090,0,0,0,1,65,63,5,65,43,0.854,55.5129,53.8048,4.2702,55.5129,36.7239
4301602,Bagé,RS,Sul,comercial,,0,2013,121235,0,0,0,0,80,74,3,75,55,0.0,65.9875,61.0385,2.4745,61.8633,45.3664
4301602,Bagé,RS,Sul,comercial,,0,2014,121500,0,0,0,0,129,120,6,122,79,0.0,106.1728,98.7654,4.9383,100.4115,65.0206
4301602,Bagé,RS,Sul,comercial,,0,2015,121749,0,0,0,1,117,114,3,113,89,0.8214,96.0994,93.6353,2.4641,92.8139,73.1012
4301602,Bagé,RS,Sul,comercial,,0,2016,121986,0,0,0,2,61,56,7,57,25,1.6395,50.0057,45.9069,5.7384,46.7267,20.4942
4301602,Bagé,RS,Sul,comercial,,0,2017,122209,0,0,0,0,125,116,7,118,47,0.0,102.2838,94.9194,5.7279,96.5559,38.4587
4301602,Bagé,RS,Sul,comercial,,0,2018,120943,0,0,0,1,81,47,5,34,28,0.8268,66.9737,38.8613,4.1342,28.1124,23.1514
4301602,Bagé,RS,Sul,comercial,,0,2019,121143,0,0,0,1,117,50,7,1,27,0.8255,96.5801,41.2735,5.7783,0.8255,22.2877
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2009,33060,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2010,33338,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2011,33617,0,0,0,0,22,20,0,5,8,0.0,65.4431,59.4937,0.0,14.8734,23.7975
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2012,33547,0,0,0,3,18,15,1,8,7,8.9427,53.6561,44.7134,2.9809,23.8471,20.8662
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2013,34676,0,0,0,2,107,89,6,59,34,5.7677,308.5708,256.6617,17.303,170.1465,98.0505
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2014,34665,0,0,0,0,69,43,4,31,19,0.0,199.048,124.0444,11.539,89.4274,54.8103
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2015,34654,0,0,0,0,53,24,6,14,11,0.0,152.9405,69.2561,17.314,40.3994,31.7424
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2016,34644,0,0,0,0,125,39,14,32,20,0.0,360.8128,112.5736,40.411,92.3681,57.7301
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2017,34634,0,0,0,2,130,38,8,21,18,5.7747,375.3537,109.7188,23.0987,60.6341,51.9721
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2018,33702,0,0,0,1,146,29,9,0,16,2.9672,433.2087,86.0483,26.7046,0.0,47.4749
4302808,Caçapava Do Sul,RS,Sul,comercial,,0,2019,33624,0,0,0,1,219,82,21,1,46,2.9741,651.3205,243.8734,62.4554,2.9741,136.807
4305108,Caxias do Sul,RS,Sul,comercial,,0,2009,410166,0,0,0,6,1,0,1,0,0,1.4628,0.2438,0.0,0.2438,0.0,0.0
4305108,Caxias do Sul,RS,Sul,comercial,,0,2010,425749,0,0,0,11,712,368,64,128,164,2.5837,167.2347,86.4359,15.0323,30.0647,38.5203
4305108,Caxias do Sul,RS,Sul,comercial,,0,2011,441332,0,0,0,11,848,463,82,176,168,2.4925,192.1456,104.9097,18.5801,39.8793,38.0666
4305108,Caxias do Sul,RS,Sul,comercial,,0,2012,446911,0,0,0,14,1018,443,94,195,172,3.1326,227.7858,99.1249,21.0333,43.6328,38.4864
4305108,Caxias do Sul,RS,Sul,comercial,,0,2013,465304,0,0,0,11,867,326,92,165,168,2.364,186.3298,70.0617,19.772,35.4607,36.1054
4305108,Caxias do Sul,RS,Sul,comercial,,0,2014,470223,0,0,0,8,788,306,95,168,141,1.7013,167.5801,65.0755,20.2032,35.7277,29.9858
4305108,Caxias do Sul,RS,Sul,comercial,,0,2015,474853,0,0,0,15,637,236,65,115,106,3.1589,134.1468,49.6996,13.6884,24.218,22.3227
4305108,Caxias do Sul,RS,Sul,comercial,,0,2016,479236,0,0,0,19,750,258,70,136,155,3.9646,156.4991,53.8357,14.6066,28.3785,32.3431
