id_municipio,ano,pib_per_capita,log_pib_per_capita
2602902,2010,24658.33,10.1129
2602902,2011,29483.49,10.2916
2602902,2012,33079.62,10.4067
2602902,2013,38349.58,10.5545
2602902,2014,39760.84,10.5906
2602902,2015,40280.32,10.6036
2602902,2016,42720.6,10.6624
2602902,2017,49015.66,10.7999
2602902,2018,47568.88,10.7699
2602902,2019,51157.41,10.8427
2604106,2009,9121.55,9.1184
2604106,2010,11058.04,9.3109
2604106,2011,12326.44,9.4195
2604106,2012,14840.16,9.6051
2604106,2013,15709.91,9.662
2604106,2014,18295.44,9.8144
2604106,2015,17658.5,9.779
2604106,2016,17804.19,9.7872
2604106,2017,19303.39,9.868
2604106,2018,20029.3,9.905
2604106,2019,22048.23,10.001
2606002,2009,7511.64,8.9242
2606002,2010,9182.87,9.1251
2606002,2011,10485.45,9.2577
2606002,2012,12065.08,9.3981
2606002,2013,13310.8,9.4963
2606002,2014,13708.25,9.5258
2606002,2015,14517.09,9.5831
2606002,2016,15170.7,9.6271
2606002,2017,16893.99,9.7347
2606002,2018,17566.9,9.7738
2606002,2019,19819.09,9.8944
2610707,2009,5835.47,8.6717
2610707,2010,6922.88,8.8426
2610707,2011,8976.1,9.1023
2610707,2012,11279.73,9.3308
2610707,2013,11910.28,9.3852
2610707,2014,13081.01,9.4789
2610707,2015,12399.16,9.4254
2610707,2016,11682.79,9.3659
2610707,2017,12238.73,9.4124
2610707,2018,12731.4,9.4518
2610707,2019,15279.74,9.6343
2611101,2009,9447.4,9.1535
2611101,2010,11809.26,9.3766
2611101,2011,12614.43,9.4426
2611101,2012,14544.86,9.585
2611101,2013,15263.81,9.6332
2611101,2014,16336.29,9.7011
2611101,2015,16719.99,9.7244
2611101,2016,17071.1,9.7451
2611101,2017,17448.97,9.767
2611101,2018,19443.88,9.8753
2611101,2019,20442.97,9.9254
2614501,2009,4821.5,8.4808
2614501,2010,6872.18,8.8352
2614501,2011,7483.55,8.9205
2614501,2012,9015.06,9.1067
2614501,2013,9642.08,9.1739
2614501,2014,10592.53,9.2679
2614501,2015,10366.57,9.2463
2614501,2016,10962.14,9.3022
2614501,2017,11986.72,9.3916
2614501,2018,11683.62,9.3659
2614501,2019,12365.04,9.4226
2616407,2009,8491.64,9.0468
2616407,2010,11362.69,9.3381
2616407,2011,13665.74,9.5226
2616407,2012,17087.5,9.7461
2616407,2013,19296.56,9.8677
2616407,2014,21872.86,9.993
2616407,2015,22758.48,10.0327
2616407,2016,23466.04,10.0633
2616407,2017,26831.43,10.1973
2616407,2018,26962.04,10.2022
2616407,2019,26874.4,10.1989
2700300,2009,7731.77,8.9531
2700300,2010,8948.68,9.0993
2700300,2011,10122.59,9.2225
2700300,2012,12785.65,9.4561
2700300,2013,13062.82,9.4775
2700300,2014,14985.75,9.6149
2700300,2015,17034.15,9.743
2700300,2016,16730.75,9.725
2700300,2017,17525.3,9.7714
2700300,2018,19385.29,9.8723
2700300,2019,21423.02,9.9722
2704302,2009,11299.28,9.3325
2704302,2010,13163.4,9.4852
2704302,2011,14929.45,9.6111
2704302,2012,16223.29,9.6942
2704302,2013,16510.67,9.7118
2704302,2014,18170.08,9.8075
2704302,2015,20409.05,9.9237
2704302,2016,20852.58,9.9452
2704302,2017,21223.64,9.9629
2704302,2018,22123.34,10.0044
2704302,2019,22932.51,10.0403
2800308,2009,14145.91,9.5572
2800308,2010,17094.92,9.7465
2800308,2011,18664.29,9.8344
2800308,2012,21388.73,9.9706
2800308,2013,22902.24,10.039
2800308,2014,23887.75,10.0811
2800308,2015,25081.61,10.1299
2800308,2016,25825.55,10.1591
2800308,2017,25190.44,10.1342
2800308,2018,26779.42,10.1954
2800308,2019,26680.37,10.1917
2802908,2009,8005.03,8.9878
2802908,2010,9988.07,9.2091
2802908,2011,11357.51,9.3376
2802908,2012,12809.76,9.458
2802908,2013,13846.59,9.5358
2802908,2014,15456.54,9.6458
2802908,2015,16067.01,9.6845
2802908,2016,17245.27,9.7553
2802908,2017,18964.28,9.8503
2802908,2018,18937.34,9.8489
2802908,2019,21027.82,9.9536
2803500,2009,7341.61,8.9013
2803500,2010,8019.35,8.9896
2803500,2011,8583.75,9.0576
2803500,2012,9750.92,9.1851
2803500,2013,11846.88,9.3798
2803500,2014,12183.82,9.4079
2803500,2015,12654.64,9.4458
2803500,2016,13303.77,9.4958
2803500,2017,14460.98,9.5792
2803500,2018,14189.04,9.5602
2803500,2019,15702.28,9.6616
2804805,2009,9644.48,9.1741
2804805,2010,12418.27,9.4269
2804805,2011,12951.48,9.469
2804805,2012,13524.0,9.5122
2804805,2013,14089.98,9.5532
2804805,2014,14622.35,9.5903
2804805,2015,13365.45,9.5004
2804805,2016,13604.2,9.5181
2804805,2017,14279.15,9.5666
2804805,2018,14141.28,9.5569
2804805,2019,14865.05,9.6068
2900702,2009,11080.1,9.3129
2900702,2010,13064.84,9.4777
2900702,2011,14383.66,9.5738
2900702,2012,16474.77,9.7096
2900702,2013,17428.92,9.7659
2900702,2014,17956.54,9.7957
2900702,2015,17721.13,9.7825
2900702,2016,20415.14,9.924
2900702,2017,22470.15,10.0199
2900702,2018,26274.28,10.1763
2900702,2019,28689.58,10.2643
2903201,2009,13026.1,9.4747
2903201,2010,13868.4,9.5374
2903201,2011,16431.93,9.707
2903201,2012,19962.79,9.9016
2903201,2013,19143.5,9.8597
2903201,2014,21928.7,9.9956
2903201,2015,24158.0,10.0924
2903201,2016,21727.29,9.9863
2903201,2017,24714.71,10.1152
2903201,2018,30844.5,10.3367
2903201,2019,32522.23,10.3897
2906501,2009,22721.1,10.031
2906501,2010,26513.51,10.1854
2906501,2011,29230.62,10.283
2906501,2012,31524.77,10.3585
2906501,2013,29539.85,10.2935
2906501,2014,34950.5,10.4617
2906501,2015,38156.69,10.5495
2906501,2016,38617.24,10.5615
2906501,2017,42898.37,10.6666
2906501,2018,50364.39,10.827
2906501,2019,48436.68,10.788
2910800,2009,10969.71,9.3029
2910800,2010,12441.66,9.4288
2910800,2011,14702.19,9.5958
2910800,2012,16103.89,9.6868
2910800,2013,18065.01,9.8017
2910800,2014,19162.03,9.8607
2910800,2015,19371.26,9.8715
2910800,2016,21047.28,9.9545
2910800,2017,21819.42,9.9906
2910800,2018,24077.64,10.089
2910800,2019,24259.45,10.0966
2913606,2009,9428.99,9.1515
2913606,2010,12675.39,9.4474
2913606,2011,14164.65,9.5585
2913606,2012,15434.4,9.6444
2913606,2013,17438.39,9.7664
2913606,2014,19262.3,9.8659
2913606,2015,20206.68,9.9138
2913606,2016,21770.64,9.9883
2913606,2017,21759.31,9.9878
2913606,2018,25840.53,10.1597
2913606,2019,26756.97,10.1946
2914802,2009,9864.61,9.1967
2914802,2010,11670.84,9.3648
2914802,2011,13324.39,9.4974
2914802,2012,14525.62,9.5837
2914802,2013,15817.32,9.6689
2914802,2014,16744.07,9.7258
2914802,2015,17447.17,9.7669
2914802,2016,17536.39,9.772
2914802,2017,18038.32,9.8003
2914802,2018,19188.26,9.8621
2914802,2019,19624.94,9.8846
2918407,2009,6510.46,8.7812
2918407,2010,8113.14,9.0012
2918407,2011,9457.77,9.1546
2918407,2012,10663.45,9.2746
2918407,2013,12215.89,9.4105
2918407,2014,13904.29,9.54
2918407,2015,14360.75,9.5723
2918407,2016,15595.35,9.6547
2918407,2017,16704.84,9.7235
2918407,2018,19032.85,9.8539
2918407,2019,20229.31,9.9149
2924009,2009,14375.84,9.5733
2924009,2010,19666.34,9.8867
2924009,2011,18979.97,9.8511
2924009,2012,22556.12,10.0238
2924009,2013,12266.58,9.4146
2924009,2014,13409.62,9.5037
2924009,2015,18667.2,9.8345
2924009,2016,18912.92,9.8476
2924009,2017,23955.69,10.084
2924009,2018,29721.79,10.2996
2924009,2019,31400.73,10.3546
2925303,2009,8580.3,9.0572
2925303,2010,9366.93,9.1449
2925303,2011,10830.93,9.2902
2925303,2012,11507.28,9.3507
2925303,2013,12991.0,9.472
2925303,2014,14502.12,9.5821
2925303,2015,15745.65,9.6643
2925303,2016,17306.77,9.7589
2925303,2017,18926.88,9.8483
2925303,2018,21313.05,9.9671
2925303,2019,22647.47,10.0278
2928604,2009,6388.19,8.7622
2928604,2010,7547.15,8.9289
2928604,2011,8301.88,9.0242
2928604,2012,8929.96,9.0972
2928604,2013,9526.83,9.1619
2928604,2014,10514.87,9.2605
2928604,2015,11190.2,9.3228
2928604,2016,12224.22,9.4112
2928604,2017,12634.8,9.4442
2928604,2018,13625.92,9.5197
2928604,2019,13889.11,9.5389
2931350,2009,8784.29,9.0807
2931350,2010,9791.28,9.1892
2931350,2011,10002.92,9.2106
2931350,2012,10573.45,9.2661
2931350,2013,11584.24,9.3574
2931350,2014,12460.61,9.4303
2931350,2015,13477.64,9.5088
2931350,2016,14156.53,9.5579
2931350,2017,14349.72,9.5715
2931350,2018,16311.41,9.6996
2931350,2019,16382.96,9.704
2933307,2009,9705.58,9.1805
2933307,2010,11149.94,9.3192
2933307,2011,12696.62,9.4491
2933307,2012,13787.66,9.5315
2933307,2013,14817.7,9.6036
2933307,2014,15829.01,9.6696
2933307,2015,16782.13,9.7281
2933307,2016,17994.43,9.7978
2933307,2017,18673.12,9.8348
2933307,2018,20761.73,9.9409
2933307,2019,21459.84,9.9739
3106705,2009,46741.21,10.7524
3106705,2010,56668.72,10.945
3106705,2011,56927.57,10.9495
3106705,2012,55678.87,10.9274
3106705,2013,54140.46,10.8993
3106705,2014,54130.7,10.8992
3106705,2015,57282.71,10.9558
3106705,2016,59561.98,10.9948
3106705,2017,54061.05,10.8979
3106705,2018,58894.16,10.9835
3106705,2019,63804.4,11.0636
3118601,2009,25881.64,10.1613
3118601,2010,31022.63,10.3425
3118601,2011,33219.02,10.4109
3118601,2012,36780.63,10.5127
3118601,2013,38181.58,10.5501
3118601,2014,41085.68,10.6234
3118601,2015,40119.7,10.5996
3118601,2016,40517.84,10.6095
3118601,2017,44026.82,10.6926
3118601,2018,42211.68,10.6505
3118601,2019,45863.71,10.7334
3129806,2009,7881.33,8.9723
3129806,2010,8838.65,9.0869
3129806,2011,9282.99,9.1359
3129806,2012,9494.97,9.1585
3129806,2013,9814.84,9.1917
3129806,2014,10879.82,9.2947
3129806,2015,11153.5,9.3195
3129806,2016,11365.23,9.3383
3129806,2017,12229.45,9.4116
3129806,2018,12611.35,9.4424
3129806,2019,14088.73,9.5531
3144805,2009,29476.43,10.2913
3144805,2010,67756.34,11.1237
3144805,2011,84958.73,11.3499
3144805,2012,94879.48,11.4604
3144805,2013,109443.13,11.6032
3144805,2014,103257.52,11.545
3144805,2015,81073.53,11.3031
3144805,2016,86179.55,11.3642
3144805,2017,98907.99,11.5019
3144805,2018,111645.53,11.6231
3144805,2019,125012.12,11.7362
3154606,2009,4412.74,8.3923
3154606,2010,5342.38,8.5834
3154606,2011,6725.48,8.8137
3154606,2012,8291.9,9.023
3154606,2013,9103.18,9.1164
3154606,2014,10333.57,9.2432
3154606,2015,10754.25,9.2831
3154606,2016,11108.71,9.3155
3154606,2017,11726.77,9.3696
3154606,2018,12440.3,9.4287
3154606,2019,12982.73,9.4714
3156700,2009,8081.39,8.9973
3156700,2010,10713.18,9.2792
3156700,2011,12284.52,9.4161
3156700,2012,13686.86,9.5242
3156700,2013,15180.46,9.6278
3156700,2014,15955.51,9.6776
3156700,2015,16366.19,9.703
3156700,2016,17178.7,9.7514
3156700,2017,18569.8,9.8293
3156700,2018,21582.17,9.9796
3156700,2019,22458.6,10.0194
3157807,2009,7827.7,8.9654
3157807,2010,10234.82,9.2336
3157807,2011,11878.5,9.3825
3157807,2012,12910.11,9.4658
3157807,2013,14814.38,9.6034
3157807,2014,15083.56,9.6214
3157807,2015,15004.28,9.6161
3157807,2016,15180.67,9.6278
3157807,2017,17291.46,9.758
3157807,2018,18266.03,9.8128
3157807,2019,18860.98,9.8449
3170206,2009,23019.21,10.0441
3170206,2010,30412.21,10.3226
3170206,2011,31954.7,10.3721
3170206,2012,36861.91,10.5149
3170206,2013,39770.62,10.5909
3170206,2014,43366.06,10.6774
3170206,2015,44495.75,10.7031
3170206,2016,48611.02,10.7916
3170206,2017,50562.6,10.831
3170206,2018,54904.9,10.9134
3170206,2019,54445.93,10.905
3171204,2009,13055.7,9.477
3171204,2010,14972.88,9.614
3171204,2011,19761.35,9.8915
3171204,2012,21538.55,9.9776
3171204,2013,20567.09,9.9314
3171204,2014,22815.13,10.0352
3171204,2015,26106.55,10.1699
3171204,2016,23398.82,10.0604
3171204,2017,21203.38,9.9619
3171204,2018,19394.07,9.8727
3171204,2019,19657.2,9.8862
3200607,2009,47640.3,10.7714
3200607,2010,52484.23,10.8683
3200607,2011,63662.75,11.0614
3200607,2012,59452.69,10.9929
3200607,2013,56933.56,10.9496
3200607,2014,53489.23,10.8872
3200607,2015,55918.26,10.9316
3200607,2016,47647.23,10.7716
3200607,2017,52871.71,10.8756
3200607,2018,54321.71,10.9027
3200607,2019,51484.63,10.849
3201209,2009,14281.24,9.5667
3201209,2010,16308.45,9.6994
3201209,2011,18211.89,9.8098
3201209,2012,20971.75,9.9509
3201209,2013,20659.56,9.9359
3201209,2014,23889.08,10.0812
3201209,2015,22976.49,10.0422
3201209,2016,22930.73,10.0402
3201209,2017,22478.2,10.0203
3201209,2018,23331.02,10.0575
3201209,2019,23544.0,10.0666
3201308,2009,11955.64,9.389
3201308,2010,14546.75,9.5851
3201308,2011,17772.83,9.7854
3201308,2012,19515.91,9.879
3201308,2013,18358.22,9.8178
3201308,2014,22500.18,10.0213
3201308,2015,21198.35,9.9617
3201308,2016,19241.42,9.8648
3201308,2017,20659.68,9.9359
3201308,2018,24839.57,10.1202
3201308,2019,26129.3,10.1708
3201506,2009,15348.39,9.6388
3201506,2010,16823.16,9.7305
3201506,2011,19302.54,9.868
3201506,2012,22497.27,10.0211
3201506,2013,20940.65,9.9494
3201506,2014,24579.27,10.1097
3201506,2015,26007.09,10.1661
3201506,2016,26243.22,10.1752
3201506,2017,26766.38,10.1949
3201506,2018,28594.09,10.261
3201506,2019,29116.7,10.2791
3202405,2009,10938.97,9.3001
3202405,2010,12143.52,9.4046
3202405,2011,13162.07,9.4851
3202405,2012,15238.56,9.6316
3202405,2013,15524.27,9.6502
3202405,2014,16108.05,9.6871
3202405,2015,17070.83,9.7451
3202405,2016,17124.8,9.7483
3202405,2017,17545.95,9.7726
3202405,2018,17563.49,9.7736
3202405,2019,18971.24,9.8507
3203205,2009,20481.05,9.9273
3203205,2010,23717.94,10.074
3203205,2011,31129.18,10.3459
3203205,2012,34889.2,10.4599
3203205,2013,32958.32,10.403
3203205,2014,32898.77,10.4012
3203205,2015,32026.91,10.3743
3203205,2016,31700.08,10.3641
3203205,2017,32425.35,10.3867
3203205,2018,37473.18,10.5314
3203205,2019,34954.89,10.4618
3203908,2009,9820.45,9.1922
3203908,2010,12000.24,9.3927
3203908,2011,13588.61,9.517
3203908,2012,15273.09,9.6338
3203908,2013,15066.66,9.6202
3203908,2014,17700.01,9.7813
3203908,2015,19722.07,9.8895
3203908,2016,18997.55,9.8521
3203908,2017,18250.16,9.8119
3203908,2018,18821.37,9.8427
3203908,2019,20659.21,9.9359
3204906,2009,10946.56,9.3008
3204906,2010,11963.05,9.3896
3204906,2011,12970.23,9.4704
3204906,2012,15335.15,9.6379
3204906,2013,14758.67,9.5996
3204906,2014,16128.4,9.6883
3204906,2015,17058.82,9.7444
3204906,2016,15981.98,9.6792
3204906,2017,16441.49,9.7076
3204906,2018,17802.33,9.7871
3204906,2019,18321.97,9.8159
3205002,2009,27414.41,10.2188
3205002,2010,31797.06,10.3671
3205002,2011,33985.39,10.4337
3205002,2012,35432.49,10.4754
3205002,2013,33087.97,10.4069
3205002,2014,36824.41,10.5139
3205002,2015,36648.34,10.5091
3205002,2016,37099.68,10.5214
3205002,2017,36996.76,10.5186
3205002,2018,49302.31,10.8057
3205002,2019,46996.45,10.7578
3205069,2009,12950.37,9.4689
3205069,2010,15876.34,9.6726
3205069,2011,17295.92,9.7582
3205069,2012,18800.23,9.8416
3205069,2013,18880.78,9.8459
3205069,2014,19980.31,9.9025
3205069,2015,21197.23,9.9616
3205069,2016,22437.82,10.0185
3205069,2017,23540.26,10.0665
3205069,2018,24157.94,10.0924
3205069,2019,23754.44,10.0755
3205101,2009,14445.74,9.5782
3205101,2010,13378.06,9.5014
3205101,2011,16265.62,9.6968
3205101,2012,19721.28,9.8895
3205101,2013,21489.4,9.9753
3205101,2014,21948.58,9.9965
3205101,2015,24299.78,10.0982
3205101,2016,27523.41,10.2228
3205101,2017,27899.85,10.2364
3205101,2018,34180.89,10.4394
3205101,2019,37579.77,10.5342
3205200,2009,17179.56,9.7515
3205200,2010,19027.8,9.8537
3205200,2011,20638.84,9.9349
3205200,2012,23024.18,10.0443
3205200,2013,21939.92,9.9961
3205200,2014,23585.33,10.0684
3205200,2015,23522.54,10.0657
3205200,2016,23035.49,10.0448
3205200,2017,22532.45,10.0227
3205200,2018,25165.3,10.1332
3205200,2019,25716.55,10.1549
3205309,2009,54059.86,10.8978
3205309,2010,65113.04,11.0839
3205309,2011,73985.78,11.2116
3205309,2012,73003.89,11.1983
3205309,2013,63886.7,11.0649
3205309,2014,66565.9,11.1059
3205309,2015,64800.1,11.0791
3205309,2016,60411.38,11.0089
3205309,2017,55769.35,10.929
3205309,2018,71226.56,11.1736
3205309,2019,65332.32,11.0872
3300704,2009,40073.65,10.5985
3300704,2010,49369.83,10.8071
3300704,2011,66108.91,11.0991
3300704,2012,85885.83,11.3608
3300704,2013,84170.33,11.3406
3300704,2014,84153.14,11.3404
3300704,2015,51039.08,10.8403
3300704,2016,33950.61,10.4327
3300704,2017,39812.16,10.5919
3300704,2018,49307.09,10.8058
3300704,2019,50860.69,10.8368
3301702,2009,24062.34,10.0884
3301702,2010,26653.69,10.1907
3301702,2011,25822.35,10.159
3301702,2012,24852.64,10.1207
3301702,2013,28441.08,10.2556
3301702,2014,32858.33,10.4
3301702,2015,39983.32,10.5962
3301702,2016,46836.03,10.7544
3301702,2017,45908.97,10.7344
3301702,2018,45475.21,10.7249
3301702,2019,49340.97,10.8065
3303302,2009,22897.22,10.0388
3303302,2010,25978.43,10.165
3303302,2011,31336.46,10.3525
3303302,2012,35989.38,10.491
3303302,2013,40567.98,10.6107
3303302,2014,49734.89,10.8145
3303302,2015,51333.01,10.8461
3303302,2016,46234.37,10.7415
3303302,2017,55086.24,10.9167
3303302,2018,78894.23,11.2759
3303302,2019,90637.3,11.4146
3303500,2009,10646.44,9.273
3303500,2010,12189.89,9.4084
3303500,2011,13925.92,9.5415
3303500,2012,14745.98,9.5987
3303500,2013,16419.81,9.7062
3303500,2014,18254.76,9.8122
3303500,2015,19676.09,9.8872
3303500,2016,20150.43,9.911
3303500,2017,21081.8,9.9562
3303500,2018,20600.79,9.9331
3303500,2019,21218.9,9.9626
3304904,2009,9046.75,9.1102
3304904,2010,10330.05,9.2428
3304904,2011,11337.04,9.3358
3304904,2012,12161.67,9.406
3304904,2013,13596.37,9.5176
3304904,2014,15047.3,9.619
3304904,2015,16029.27,9.6822
3304904,2016,16190.2,9.6922
3304904,2017,16411.19,9.7057
3304904,2018,17217.08,9.7537
3304904,2019,16931.63,9.7369
3305109,2009,9326.62,9.1406
3305109,2010,10795.09,9.2868
3305109,2011,15007.03,9.6163
3305109,2012,13014.51,9.4738
3305109,2013,14204.74,9.5613
3305109,2014,15745.14,9.6643
3305109,2015,19725.12,9.8896
3305109,2016,20423.4,9.9244
3305109,2017,19971.42,9.9021
3305109,2018,19748.77,9.8908
3305109,2019,20631.66,9.9346
3306305,2009,29550.08,10.2938
3306305,2010,37111.14,10.5217
3306305,2011,37311.47,10.5271
3306305,2012,39526.75,10.5847
3306305,2013,39827.49,10.5923
3306305,2014,40044.14,10.5977
3306305,2015,40358.06,10.6055
3306305,2016,39581.14,10.5861
3306305,2017,42651.11,10.6608
3306305,2018,49294.44,10.8056
3306305,2019,40355.34,10.6055
3500105,2009,16866.23,9.7331
3500105,2010,18729.59,9.8379
3500105,2011,20214.93,9.9142
3500105,2012,21974.53,9.9976
3500105,2013,23333.59,10.0576
3500105,2014,24653.27,10.1127
3500105,2015,30218.47,10.3162
3500105,2016,27924.32,10.2373
3500105,2017,29620.19,10.2962
3500105,2018,30577.33,10.328
3500105,2019,33966.41,10.4331
3501608,2009,30022.14,10.3097
3501608,2010,34620.78,10.4522
3501608,2011,40492.83,10.6089
3501608,2012,40759.35,10.6154
3501608,2013,44912.48,10.7125
3501608,2014,45403.51,10.7233
3501608,2015,43092.57,10.6711
3501608,2016,45053.93,10.7156
3501608,2017,46967.53,10.7572
3501608,2018,47827.7,10.7754
3501608,2019,49505.78,10.8098
3502101,2009,22298.75,10.0123
3502101,2010,25408.72,10.1428
3502101,2011,31283.66,10.3509
3502101,2012,33633.39,10.4233
3502101,2013,35574.71,10.4794
3502101,2014,36831.55,10.5141
3502101,2015,46018.1,10.7368
3502101,2016,38429.48,10.5566
3502101,2017,34459.42,10.4475
3502101,2018,33048.66,10.4057
3502101,2019,40384.06,10.6062
3503208,2009,22297.77,10.0122
3503208,2010,26617.58,10.1893
3503208,2011,29033.43,10.2762
3503208,2012,32586.9,10.3917
3503208,2013,33920.69,10.4318
3503208,2014,35385.36,10.4741
3503208,2015,36809.84,10.5135
3503208,2016,39415.61,10.5819
3503208,2017,40255.26,10.603
3503208,2018,40271.18,10.6034
3503208,2019,42487.18,10.657
3503307,2009,25782.1,10.1574
3503307,2010,27393.13,10.218
3503307,2011,30599.89,10.3288
3503307,2012,33349.66,10.4148
3503307,2013,33320.23,10.4139
3503307,2014,34241.84,10.4412
3503307,2015,35419.41,10.475
3503307,2016,38544.15,10.5596
3503307,2017,40995.7,10.6212
3503307,2018,41827.64,10.6413
3503307,2019,44223.05,10.697
3505500,2009,19841.21,9.8955
3505500,2010,22095.6,10.0031
3505500,2011,24330.79,10.0995
3505500,2012,27209.67,10.2113
3505500,2013,29047.89,10.2767
3505500,2014,31724.23,10.3648
3505500,2015,32250.79,10.3813
3505500,2016,35443.61,10.4757
3505500,2017,38795.7,10.5661
3505500,2018,40028.18,10.5973
3505500,2019,39623.79,10.5872
3505708,2009,105348.2,11.565
3505708,2010,116937.16,11.6694
3505708,2011,141680.73,11.8613
3505708,2012,161067.14,11.9896
3505708,2013,170845.59,12.0485
3505708,2014,175575.43,12.0758
3505708,2015,182102.85,12.1123
3505708,2016,177640.45,12.0875
3505708,2017,178451.52,12.0921
3505708,2018,186367.81,12.1355
3505708,2019,192371.97,12.1672
3505807,2009,22414.83,10.0175
3505807,2010,22493.11,10.021
3505807,2011,22974.31,10.0421
3505807,2012,28405.99,10.2544
3505807,2013,33276.96,10.4126
3505807,2014,34020.7,10.4347
3505807,2015,44581.72,10.7051
3505807,2016,40161.98,10.6007
3505807,2017,50570.07,10.8311
3505807,2018,45790.16,10.7318
3505807,2019,52199.49,10.8628
3505906,2009,16269.32,9.697
3505906,2010,20354.03,9.921
3505906,2011,23246.27,10.0539
3505906,2012,23587.98,10.0685
3505906,2013,23636.64,10.0706
3505906,2014,24441.46,10.104
3505906,2015,26340.28,10.1789
3505906,2016,24804.21,10.1188
3505906,2017,24944.53,10.1244
3505906,2018,25495.58,10.1463
3505906,2019,30496.22,10.3254
3506102,2009,16343.13,9.7016
3506102,2010,18953.79,9.8498
3506102,2011,23037.87,10.0449
3506102,2012,26086.85,10.1692
3506102,2013,27473.21,10.221
3506102,2014,33899.92,10.4312
3506102,2015,35897.19,10.4884
3506102,2016,41887.93,10.6428
3506102,2017,41416.43,10.6314
3506102,2018,43183.6,10.6732
3506102,2019,42736.68,10.6628
3509502,2009,30616.51,10.3293
3509502,2010,35446.9,10.4758
3509502,2011,40915.55,10.6193
3509502,2012,44090.07,10.694
3509502,2013,47485.08,10.7682
3509502,2014,47322.2,10.7647
3509502,2015,49097.7,10.8016
3509502,2016,49241.2,10.8045
3509502,2017,49448.67,10.8087
3509502,2018,51410.15,10.8476
3509502,2019,54678.79,10.9092
3510203,2009,10989.21,9.3047
3510203,2010,10940.29,9.3002
3510203,2011,11838.91,9.3791
3510203,2012,11545.35,9.354
3510203,2013,13009.53,9.4734
3510203,2014,15407.6,9.6426
3510203,2015,15848.8,9.6708
3510203,2016,17085.35,9.746
3510203,2017,17687.29,9.7806
3510203,2018,19225.7,9.864
3510203,2019,20119.03,9.9094
3510401,2009,19508.32,9.8786
3510401,2010,23198.19,10.0518
3510401,2011,26831.34,10.1973
3510401,2012,29090.72,10.2782
3510401,2013,29746.89,10.3005
3510401,2014,30964.65,10.3406
3510401,2015,27835.26,10.2341
3510401,2016,31970.35,10.3726
3510401,2017,35315.0,10.4721
3510401,2018,36673.84,10.5098
3510401,2019,39131.89,10.5747
3510609,2009,6803.6,8.8252
3510609,2010,7851.53,8.9685
3510609,2011,9206.42,9.1277
3510609,2012,10104.67,9.2208
3510609,2013,11350.82,9.337
3510609,2014,12278.53,9.4156
3510609,2015,12917.01,9.4663
3510609,2016,13241.99,9.4911
3510609,2017,13910.96,9.5404
3510609,2018,14404.24,9.5753
3510609,2019,15364.87,9.6398
3511102,2009,19208.24,9.8631
3511102,2010,21423.71,9.9723
3511102,2011,25349.02,10.1405
3511102,2012,27650.62,10.2274
3511102,2013,28813.58,10.2686
3511102,2014,29556.46,10.2941
3511102,2015,30565.25,10.3276
3511102,2016,32338.25,10.384
3511102,2017,32719.36,10.3957
3511102,2018,34607.07,10.4518
3511102,2019,35827.39,10.4865
3513009,2009,36114.83,10.4945
3513009,2010,35104.35,10.4661
3513009,2011,38855.36,10.5676
3513009,2012,41334.14,10.6294
3513009,2013,43153.67,10.6725
3513009,2014,46744.72,10.7525
3513009,2015,46412.13,10.7453
3513009,2016,46839.12,10.7545
3513009,2017,49020.02,10.8
3513009,2018,51211.95,10.8437
3513009,2019,53694.85,10.8911
3513405,2009,14750.57,9.599
3513405,2010,18440.03,9.8223
3513405,2011,21299.13,9.9664
3513405,2012,19936.26,9.9003
3513405,2013,24429.77,10.1036
3513405,2014,26393.49,10.1809
3513405,2015,23831.52,10.0788
3513405,2016,25123.87,10.1316
3513405,2017,25886.62,10.1615
3513405,2018,29653.3,10.2973
3513405,2019,29437.41,10.29
3513504,2009,66278.46,11.1016
3513504,2010,76001.0,11.2385
3513504,2011,61450.88,11.026
3513504,2012,49832.8,10.8164
3513504,2013,50796.78,10.8356
3513504,2014,74959.54,11.2247
3513504,2015,115766.81,11.6593
3513504,2016,104002.86,11.5522
3513504,2017,90717.64,11.4155
3513504,2018,101558.55,11.5284
3513504,2019,115933.58,11.6608
3513801,2009,23678.77,10.0723
3513801,2010,27215.04,10.2115
3513801,2011,30015.43,10.3095
3513801,2012,30687.72,10.3316
3513801,2013,32556.89,10.3907
3513801,2014,34296.61,10.4428
3513801,2015,33168.26,10.4093
3513801,2016,32321.86,10.3835
3513801,2017,32821.79,10.3988
3513801,2018,34857.82,10.459
3513801,2019,36077.74,10.4934
3514403,2009,14819.27,9.6037
3514403,2010,15946.43,9.677
3514403,2011,18191.44,9.8087
3514403,2012,19807.78,9.8938
3514403,2013,22586.91,10.0251
3514403,2014,22462.48,10.0196
3514403,2015,23395.64,10.0603
3514403,2016,24458.49,10.1047
3514403,2017,25354.33,10.1407
3514403,2018,25759.82,10.1566
3514403,2019,27521.98,10.2227
3515004,2009,15243.62,9.6319
3515004,2010,17797.96,9.7868
3515004,2011,21329.42,9.9678
3515004,2012,24232.18,10.0954
3515004,2013,27903.04,10.2365
3515004,2014,33618.82,10.4228
3515004,2015,36018.02,10.4918
3515004,2016,36104.06,10.4942
3515004,2017,44079.79,10.6938
3515004,2018,48907.97,10.7977
3515004,2019,53697.37,10.8911
3516200,2009,12577.44,9.4397
3516200,2010,15513.21,9.6494
